gene_label,ct_label,as_label,avg_mean_gene_expr,as,ct,gene
ST6GALNAC3,endothelial cell,endothelium,2.201127,http://purl.obolibrary.org/obo/UBERON_0001986,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/19343
ST6GALNAC3,podocyte,kidney capsule,2.15931,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/19343
ST6GALNAC3,podocyte,kidney,2.15931,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/19343
ST6GALNAC3,podocyte,kidney pyramid,2.15931,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/19343
ST6GALNAC3,podocyte,renal column,2.15931,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/19343
ST6GALNAC3,podocyte,outer cortex of kidney,2.15931,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/19343
ST6GALNAC3,podocyte,glomerular visceral epithelium,2.15931,http://purl.obolibrary.org/obo/UBERON_0005751,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/19343
STAB1,kidney interstitial alternatively activated macrophage,kidney interstitium,1.510419,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000695,http://identifiers.org/hgnc/18628
SVEP1,kidney interstitial fibroblast,renal papilla,0.646498,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/15985
SVEP1,kidney interstitial fibroblast,kidney capsule,0.646498,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/15985
SVEP1,kidney interstitial fibroblast,kidney,0.646498,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/15985
SVEP1,kidney interstitial fibroblast,kidney pyramid,0.646498,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/15985
SVEP1,kidney interstitial fibroblast,kidney interstitium,0.646498,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/15985
SVEP1,kidney interstitial fibroblast,renal column,0.646498,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/15985
SVEP1,kidney interstitial fibroblast,outer cortex of kidney,0.646498,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/15985
SYNE1,parietal epithelial cell,renal papilla,1.844289,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/17089
SYNE1,parietal epithelial cell,kidney capsule,1.844289,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/17089
SYNE1,parietal epithelial cell,kidney,1.844289,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/17089
SYNE1,parietal epithelial cell,kidney pyramid,1.844289,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/17089
SYNE1,parietal epithelial cell,renal column,1.844289,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/17089
SYNE1,parietal epithelial cell,outer cortex of kidney,1.844289,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/17089
SYNE1,parietal epithelial cell,glomerular parietal epithelium,1.844289,http://purl.obolibrary.org/obo/UBERON_0005750,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/17089
SYNPO2,renal interstitial pericyte,renal papilla,0.873612,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/17732
SYNPO2,renal interstitial pericyte,kidney capsule,0.873612,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/17732
SYNPO2,renal interstitial pericyte,kidney,0.873612,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/17732
SYNPO2,renal interstitial pericyte,kidney blood vessel,0.873612,http://purl.obolibrary.org/obo/UBERON_0003517,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/17732
SYNPO2,renal interstitial pericyte,kidney pyramid,0.873612,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/17732
SYNPO2,renal interstitial pericyte,renal column,0.873612,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/17732
SYNPO2,renal interstitial pericyte,outer cortex of kidney,0.873612,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/17732
TAGLN,renal interstitial pericyte,renal papilla,1.33635,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/11553
TAGLN,renal interstitial pericyte,kidney capsule,1.33635,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/11553
TAGLN,renal interstitial pericyte,kidney,1.33635,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/11553
TAGLN,renal interstitial pericyte,kidney blood vessel,1.33635,http://purl.obolibrary.org/obo/UBERON_0003517,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/11553
TAGLN,renal interstitial pericyte,kidney pyramid,1.33635,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/11553
TAGLN,renal interstitial pericyte,renal column,1.33635,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/11553
TAGLN,renal interstitial pericyte,outer cortex of kidney,1.33635,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/11553
TBXAS1,kidney interstitial alternatively activated macrophage,kidney interstitium,1.551978,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000695,http://identifiers.org/hgnc/11609
TBXAS1,monocyte,kidney interstitium,1.061665,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000576,http://identifiers.org/hgnc/11609
TENM3,parietal epithelial cell,renal papilla,0.736807,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/29944
TENM3,parietal epithelial cell,kidney capsule,0.736807,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/29944
TENM3,parietal epithelial cell,kidney,0.736807,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/29944
TENM3,parietal epithelial cell,kidney pyramid,0.736807,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/29944
TENM3,parietal epithelial cell,renal column,0.736807,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/29944
TENM3,parietal epithelial cell,outer cortex of kidney,0.736807,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/29944
TENM3,parietal epithelial cell,glomerular parietal epithelium,0.736807,http://purl.obolibrary.org/obo/UBERON_0005750,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/29944
TENT5C,plasma cell,kidney interstitium,1.024988,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/24712
TENT5C,plasma cell,renal column,1.024988,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/24712
TENT5C,plasma cell,outer cortex of kidney,1.024988,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/24712
TENT5C,plasma cell,renal papilla,1.024988,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/24712
TENT5C,plasma cell,kidney capsule,1.024988,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/24712
TENT5C,plasma cell,kidney,1.024988,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/24712
TENT5C,plasma cell,kidney pyramid,1.024988,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/24712
TEX41,kidney connecting tubule epithelial cell,renal connecting tubule,0.478371,http://purl.obolibrary.org/obo/UBERON_0005097,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/48667
TEX41,kidney connecting tubule epithelial cell,renal papilla,0.478371,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/48667
TEX41,kidney connecting tubule epithelial cell,kidney capsule,0.478371,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/48667
TEX41,kidney connecting tubule epithelial cell,kidney,0.478371,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/48667
TEX41,kidney connecting tubule epithelial cell,kidney pyramid,0.478371,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/48667
TEX41,kidney connecting tubule epithelial cell,renal column,0.478371,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/48667
TEX41,kidney connecting tubule epithelial cell,outer cortex of kidney,0.478371,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/48667
TFCP2L1,kidney collecting duct intercalated cell,collecting duct of renal tubule,1.996693,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001432,http://identifiers.org/hgnc/17925
TGFBR3,podocyte,kidney capsule,1.631765,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/11774
TGFBR3,podocyte,kidney,1.631765,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/11774
TGFBR3,podocyte,kidney pyramid,1.631765,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/11774
TGFBR3,podocyte,renal column,1.631765,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/11774
TGFBR3,podocyte,outer cortex of kidney,1.631765,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/11774
TGFBR3,podocyte,glomerular visceral epithelium,1.631765,http://purl.obolibrary.org/obo/UBERON_0005751,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/11774
TMEM117,kidney collecting duct intercalated cell,collecting duct of renal tubule,1.371532,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001432,http://identifiers.org/hgnc/25308
TMEM213,kidney collecting duct intercalated cell,collecting duct of renal tubule,1.264376,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001432,http://identifiers.org/hgnc/27220
TMEM52B,kidney distal convoluted tubule epithelial cell,distal convoluted tubule,1.087397,http://purl.obolibrary.org/obo/UBERON_0001292,http://purl.obolibrary.org/obo/CL_1000849,http://identifiers.org/hgnc/26438
TNFRSF1B,monocyte,kidney interstitium,1.123222,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000576,http://identifiers.org/hgnc/11917
TOX3,kidney connecting tubule epithelial cell,renal papilla,0.519053,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/11972
TOX3,kidney connecting tubule epithelial cell,kidney capsule,0.519053,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/11972
TOX3,kidney connecting tubule epithelial cell,kidney,0.519053,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/11972
TOX3,kidney connecting tubule epithelial cell,kidney pyramid,0.519053,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/11972
TOX3,kidney connecting tubule epithelial cell,renal column,0.519053,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/11972
TOX3,kidney connecting tubule epithelial cell,outer cortex of kidney,0.519053,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/11972
TOX3,kidney connecting tubule epithelial cell,renal connecting tubule,0.519053,http://purl.obolibrary.org/obo/UBERON_0005097,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/11972
TPM1,renal interstitial pericyte,renal papilla,1.790675,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12010
TPM1,renal interstitial pericyte,kidney capsule,1.790675,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12010
TPM1,renal interstitial pericyte,kidney,1.790675,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12010
TPM1,renal interstitial pericyte,kidney blood vessel,1.790675,http://purl.obolibrary.org/obo/UBERON_0003517,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12010
TPM1,renal interstitial pericyte,kidney pyramid,1.790675,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12010
TPM1,renal interstitial pericyte,renal column,1.790675,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12010
TPM1,renal interstitial pericyte,outer cortex of kidney,1.790675,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12010
TPM2,renal interstitial pericyte,renal papilla,1.367519,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12011
TPM2,renal interstitial pericyte,kidney capsule,1.367519,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12011
TPM2,renal interstitial pericyte,kidney,1.367519,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12011
TPM2,renal interstitial pericyte,kidney blood vessel,1.367519,http://purl.obolibrary.org/obo/UBERON_0003517,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12011
TPM2,renal interstitial pericyte,kidney pyramid,1.367519,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12011
TPM2,renal interstitial pericyte,renal column,1.367519,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12011
TPM2,renal interstitial pericyte,outer cortex of kidney,1.367519,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/12011
TRPM3,epithelial cell of proximal tubule,proximal tubule,1.491161,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/CL_0002306,http://identifiers.org/hgnc/17992
TRPM6,kidney distal convoluted tubule epithelial cell,distal convoluted tubule,0.68233,http://purl.obolibrary.org/obo/UBERON_0001292,http://purl.obolibrary.org/obo/CL_1000849,http://identifiers.org/hgnc/17995
TRPM7,kidney distal convoluted tubule epithelial cell,distal convoluted tubule,1.322265,http://purl.obolibrary.org/obo/UBERON_0001292,http://purl.obolibrary.org/obo/CL_1000849,http://identifiers.org/hgnc/17994
TSHZ2,kidney interstitial fibroblast,renal papilla,0.900834,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13010
TSHZ2,kidney interstitial fibroblast,kidney capsule,0.900834,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13010
TSHZ2,kidney interstitial fibroblast,kidney,0.900834,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13010
TSHZ2,kidney interstitial fibroblast,kidney pyramid,0.900834,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13010
TSHZ2,kidney interstitial fibroblast,kidney interstitium,0.900834,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13010
TSHZ2,kidney interstitial fibroblast,renal column,0.900834,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13010
TSHZ2,kidney interstitial fibroblast,outer cortex of kidney,0.900834,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13010
TSHZ2,parietal epithelial cell,renal papilla,0.877191,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/13010
TSHZ2,parietal epithelial cell,kidney capsule,0.877191,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/13010
