leiden_sub,cell_id,cell_label,evidence,table,table_count,references,shared_markers,asctb_markers
"1,1",CL:0009072,medullary thymic epithelial cell type 2,1,thymus,1,https://doi.org/10.3791/50951; https://doi.org/10.1038/s41467-021-21346-6; https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224,EPCAM,PTPRC; NTHL1; CCL19; SNCG; EPCAM; VIM; CDR2; KRT5; CSTA; TYW3; AIRE; KRT17; CALML3; FGF17; HLA-DQA1
"1,1",CL:0000576,monocyte,1,thymus,1,https://doi.org/10.1126/science.aay3224,S100A6,CTSS; VCAN; LYZ; CD52; S100A9; S100A8; FCN1; S100A6; S100A4; S100A12
"1,1",PCL:0051016,VendC_15 capillary endothelial cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MECOM,ABCG2; MECOM; HMCN1
"1,1",PCL:0051019,VendA_18 endothelial cell of artery (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MECOM,MGP; MECOM
"1,1",CL:1000417,myoepithelial cell of sweat gland,1,skin,1,https://doi.org/10.1111/1523-1747.ep12277180; https://doi.org/10.1046/j.1365-2133.1997.17651853.x,KRT19,KRT19; KRT26; S100A2
"1,1",CL:4030012,kidney loop of Henle short descending thin limb epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1152/ajprenal.2000.278.1.F52; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,SPP1,ID1; CRYAB; SATB2; JAG1; TACSTD2; SPP1; CPE; SLC14A2
"1,1",CL:0000244,transitional epithelial cell,1,large-intestine,1,ISBN:978-1496398949,KRT19,KRT7; KRT19
"1,1",CL:0002303,pigmented ciliary epithelial cell,1,eye,1,https://doi.org/10.3390/cell7110210,ATP1A1,ATP1A1
"1,1",CL:1000351,basal cell of epithelium of respiratory bronchiole,1,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,EPCAM,KLK11; FXYD3; ELF3; SCGB3A2; TSPAN1; CDH1; SCGB1A1; EPCAM; SOX4
"1,1",CL:0002196,hepatic oval stem cell,1,liver,1,https://doi.org/10.1634/stemcells.2007-0176; https://doi.org/10.1053/j.gastro.2012.08.024; https://doi.org/10.1038/ng.722; https://doi.org/10.1038/nature11826,EPCAM,OPHN1; LGR5; EPCAM; PROM1; SOX9
"1,1",CL:1001111,kidney loop of Henle thin descending limb epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,SPP1,CRYAB; SATB2; CDH1; VIM; VCAM1; SLC44A5; SPP1
"1,1",CL:0002364,cortical thymic epithelial cell,1,thymus,1,https://doi.org/10.3791/50951; https://doi.org/10.1182/blood-2008-11-187633.; https://doi.org/10.1126/science.aay3224,EPCAM,PTPRC; PDLIM1; PRSS16; CDR2; SCX; PSMB11; CTSV; S100A14; GNG11; PSMB10; PSMB9; CCL25; EPCAM; COX7A1; PLTP
"1,1",CL:0009074,medullary thymic epithelial cell type 4,1,thymus,1,https://doi.org/10.3791/50951; https://doi.org/10.1038/s41586-018-0345-2; https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224,EPCAM,PTPRC; IRAG2; KRT8; FOXI1; DCLK1; KRT18; ANXA4; RASSF6; ANXA1; CDR2; EPCAM; HEPACAM2; BMX
"1,1",CL:0000241,stratified cuboidal epithelial cell,1,liver,1,https://doi.org/10.1111/j.1365-2559.2009.03391.x,KRT19,KRT7; KRT19
"1,1",CL:1000849,kidney distal convoluted tubule epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1038/s41467-019-10861-2,ATP1A1,TRPM6; ATP1A1; CALB1; CDH1; SLC12A3; SALL3
"1,1",CL:0009076,neuro-medullary thymic epithelial cell,1,thymus,1,https://doi.org/10.3791/50951; https://doi.org/10.1038/s41467-021-21346-6; https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224,EPCAM,MAP1B; HES6; NNAT; CDR2; KIF19; CLDN3; CAMK2B; CIB2; EPCAM; PTPRC; SYP; BEX1
"1,1",CL:0000787,memory B cell,1,bone-marrow,1,https://doi.org/10.1002/jcla.20001,CD24,MME; IGHD; IGHA1; MS4A1; CD38; CD82; CD24; IGHG1; CR2; CD19; CD27; SELL
"1,1",CL:0002565,iris pigment epithelial cell,1,eye,1,https://doi.org/10.3390/cell7110210,ATP1A1,ATP1A1
"1,2",PCL:0051195,CA4_194 hippocampal CA4 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,RPL26,C9orf16; HOPX; RPL26
"1,3",CL:0000764,erythroid lineage cell,14,thymus,1,PMID:7364659; https://doi.org/10.1126/science.aay3224,HBM; AHSP; HBB; HBA2; ALAS2; HBA1; BLVRB,HBG2; HBG1; HBB; HBM; HBA2; FAM178B; AHSP; HBA1; ALAS2; BLVRB
"1,3",CL:4030015,kidney collecting duct alpha-intercalated cell,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,SLC4A1,AQP6; KIT; TMEM213; SLC26A7; SLC4A1
"1,3",CL:4030020,kidney connecting tubule alpha-intercalated cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1038/s41467-019-10861-2,SLC4A1,NXPH2; AQP6; SLC26A7; SLC8A1; SLC4A1
"1,3",CL:1000717,kidney outer medulla collecting duct intercalated cell,1,kidney,1,https://doi.org/10.1038/s41467-019-10861-2; https://doi.org/10.1126/science.aat1699,SLC4A1,KIT; SLC26A7; CALCA; SLC4A1
"1,3",CL:1000715,kidney cortex collecting duct intercalated cell,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,SLC4A1,AQP6; KIT; SLC26A7; SLC4A1
"10,2",ASCTB-TEMP:innate-lymphoid-cell,innate lymphoid cell,18,uterus,1,https://doi.org/10.1101/2021.01.02.425073,CXCR4,SPINK2; KIT; IL7R; CXCR4; CD69; CCL5
"10,2",ASCTB-TEMP:t-cell,T cell,18,uterus,1,https://doi.org/10.1101/2021.01.02.425073,CXCR4,IL7R; CXCR4; HMGB2; CD69; CD3G; CCL5
"10,2",ASCTB-TEMP:b-cell,B cell,18,uterus,1,https://doi.org/10.1101/2021.01.02.425073,CXCR4,MS4A1; CXCR4; CD69; CCL5
"10,2",CL:0000980,plasmablast,5,lymph-node; spleen,2,https://doi.org/10.55418/9781933477060.; https://doi.org/10.1002/eji.200425442; https://doi.org/10.1186/s13059-019-1906-x; ISBN:9781933477060,CXCR4,JCHAIN; IGHG1; XBP1; IRF4; CD79A; CXCR4; MS4A1; CD38; IGHM; CD27; PRDM1; SDC1
"10,2",CL:0000442,follicular dendritic cell,5,spleen,1,PMID: 20126587; https://doi.org/10.1111/imm.12469; https://doi.org/10.1038/s41467-019-09728-3; https://doi.org/10.1007/s00418-011-0799-x,KLF6,FCER2; PTHLH; NGFR; MADCAM1; CR1; CXCL13; THBD; KLF6; THY1; ACTA2; MFGE8; ENG; SOX9; FNBP1; CR2; POSTN; FCGR2B
"10,2",CL:0000786,plasma cell,2,spleen,1,https://doi.org/10.55418/9781933477060.; https://doi.org/10.1002/eji.200425442; https://doi.org/10.1186/s13059-019-1906-x,CXCR4,IRF4; ITGAL; JCHAIN; MS4A1; CXCR4; CD79A; CD38; IGHG1; XBP1; IGHM; CD27; SDC1
"10,2",CL:0000818,transitional stage B cell,1,spleen,1,https://doi.org/10.1093/intimm/14.2.157; https://doi.org/10.1038/s41421-020-0157-z,CXCR4,IL4R; APLP2; IGHD; IGHM; PLPP5; CXCR4; MS4A1; FCER2; TCL1A
"10,2",CL:0002586,retinal pigment epithelial cell,1,eye,1,https://doi.org/10.1083/jcb.147.7.1533; https://doi.org/10.1016/j.ophtha.2017.09.016,EZR,EZR; RPE65; RLBP1
"10,2",PCL:0051005,Mgl_4 microglial cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,SRGN,SRGN; HIF1A-AS3
"10,2",CL:0002038,T follicular helper cell,1,thymus,1,https://doi.org/10.1126/science.aay3224,FOSB,NR4A2; NDUFV2; FOSB; FLT3LG; ALG13; DDIT4; IL7R; FAM177A1; EIF4A3; CCNH
"10,2",PCL:0051018,VendV_17 vein endothelial cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,SRGN,SRGN; IL1R1
"10,2",CL:0009112,centroblast,1,lymph-node,1,PMCID:PMC1900414; ISBN:9781933477381; https://doi.org/10.1182/blood-2012-03-415380,CXCR4,MKI67; LMO2; MME; IGHD; BCL2; CD74; CD38; CD19; AICDA; CD27; CXCR4; MS4A1; BCL6
"10,3",CL:0000057,fibroblast,96,fallopian-tube; large-intestine,2,https://doi.org/10.1034/j.1600-065x.2003.00072.x; https://doi.org/10.1007/978-1-4939-0897-4_3; isBN:978-1496398949; https://doi.org/10.1111/j.1440-1827.1989.tb02421.x; ISBN:978-1496398949; https://doi.org/10.1016/j.celrep.2021.108978,COL6A2; DCN,COL6A2; COL6A1; DCN
"10,3",CL:0009089,lung pericyte,6,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,DCN; COL1A2,PDGFRB; LAMC3; DCN; CSPG4; HIGD1B; COL1A2; COX4I2; TRPC6
"10,3",CL:4028006,alveolar adventitial fibroblast,6,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,DCN; COL1A2,MFAP4; MFAP5; FBLN1; SCARA5; DCN; PI16; COL6A3; PLA2G2A; LUM; COL1A2; SLPI; DCLK1; CDON
"10,3",CL:4028004,alveolar type 1 fibroblast cell,6,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,DCN; COL1A2,INMT; VEGFD; MFAP4; TCF21; LUM; PCDH15; PLIN2; DCN; COL1A2; FGFR4; FBLN1; SAA1; WNT2; COL6A3; CES1
"10,3",CL:4033017,bronchiolar smooth muscle cell,4,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,DCN; COL1A2,ACTG1; PLN; MYH11; MFAP4; COL1A2; DES; CNN1; LGR6; ACTA2; DCN; TAGLN
"10,3",CL:1000692,kidney interstitial fibroblast,3,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,COL1A2; DCN; ZEB2,LUM; COL1A2; COL1A1; DCN; ZEB2; C7; VIM
"10,3",CL:0000866,thymic macrophage,3,thymus,1,https://doi.org/10.1016/j.imbio.2008.07.032; https://doi.org/10.1016/s0065-2776(08)60900-1; https://doi.org/10.1016/j.imbio.2008.07.032.; https://doi.org/10.1126/science.aay3224,APOE,LGMN; LYZ; ITGAX; ICAM1; MS4A7; CD68; SELENOP; SLC40A1; C1QB; C1QA; ITGAM; C1QC; CD163; RNASE1; CD209; APOE; STAB1
"10,3",CL:0000186,myofibroblast cell,3,spleen,1,PMID: 3310649; PMID: 20126587; https://doi.org/10.1038/s41598-018-34105-3,CALD1,CALD1; ACTA2
"10,3",CL:0009079,thymic fibroblast type 2,2,thymus,1,https://doi.org/10.1126/science.aay3224,MGP; COL1A2,OGN; MGP; FN1; COL3A1; IGFBP6; COL1A1; LUM; COL1A2; FBN1; COL14A1
"10,3",CL:0002460,CD8-alpha-negative thymic conventional dendritic cell,2,thymus,1,https://doi.org/10.1172/JCI11734; https://doi.org/10.1038/cti.2015.21; https://doi.org/10.1126/science.aay3224,GSN,MNDA; LGALS2; ITGAX; XCR1; CD1C; CD33; HLA-DQB1; THBD; ALDH2; SIRPA; ITGAM; CD4; PTPRC; CLEC10A; GSN; HLA-DQA1; CD83; JAML; CTSH
"10,3",CL:1000489,reticular cell of splenic cord,2,spleen,1,https://doi.org/10.55418/9781933477060.; https://doi.org/10.1111/imm.12469; https://doi.org/10.1038/s41467-019-09728-3,DCN,MADCAM1; NGFR; IL7; ENPP2; CCL19; CCL21; BST1; DSC2; THBD; ACTA2; THY1; C3; CLU; CD74; CR2; DCN; ENG
"10,3",ASCTB-TEMP:fibrocartilage-chondrocyte-2,Fibrocartilage Chondrocyte 2,2,knee,1,https://doi.org/10.1136/ard-2022-223227,IGFBP5,IGFBP5; CTHRC1; PRG4
"10,3",ASCTB-TEMP:effector-chondrocyte,Effector Chondrocyte,2,knee,1,https://doi.org/10.1136/ard-2022-223227,IGFBP7,IGFBP7; CHAD; STC2
"10,3",CL:0000359,vascular associated smooth muscle cell,2,skin,1,No DOI; https://doi.org/10.1083/jcb.113.1.147,CALD1,CNN1; CALD1; ACTA2
"10,3",ASCTB-TEMP:fibrocartilage-chondrocyte-1,Fibrocartilage Chondrocyte 1,2,knee,1,https://doi.org/10.1136/ard-2022-223227,COL1A2,MSMP; COL3A1; COL1A2
"10,3",CL:0000876,splenic white pulp macrophage,2,spleen,1,https://doi.org/10.1111/imm.12469; https://doi.org/10.1007/s00418-011-0799-x; https://doi.org/10.1186/s13059-019-1906-x,APOE,CD163; APOE; CD68; CD5L
"10,3",CL:0000874,splenic red pulp macrophage,2,spleen,1,https://doi.org/10.55418/9781933477060.; https://doi.org/10.1182/bloodadvances.2017015008; https://doi.org/10.1111/imm.12469; https://doi.org/10.1186/s13059-019-1906-x,APOE,APOE; CD68; CD5L; CD163; SIGLEC1; NGFR
"10,3",CL:0000877,splenic tingible body macrophage,1,spleen,1,https://doi.org/10.1007/s00418-011-0799-x; https://doi.org/10.1186/s13059-019-1906-x,APOE,APOE; CD68; CD5L
"10,3",PCL:0051019,VendA_18 endothelial cell of artery (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MGP,MGP; MECOM
"10,3",CL:0001056,"dendritic cell, human",1,kidney,1,https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1038/s41467-019-10861-2; https://doi.org/10.1126/science.aat5031,APOE,HLA-DRA; FCER1A; APOE; CD1E; CD1C
"10,3",CL:0009074,medullary thymic epithelial cell type 4,1,thymus,1,https://doi.org/10.3791/50951; https://doi.org/10.1038/s41586-018-0345-2; https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224,ANXA1,PTPRC; IRAG2; KRT8; FOXI1; DCLK1; KRT18; ANXA4; RASSF6; ANXA1; CDR2; EPCAM; HEPACAM2; BMX
"10,3",CL:0000540,neuron,1,spinal-cord,1,https://doi.org/10.1016/j.neuron.2023.01.007,COL6A2,MYO10; MAFA; COL6A2
"10,3",PCL:0051063,Astro_62 astrocyte (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,APOE,LINC00836; TNC; APOE
"10,3",CL:0000669,pericyte,1,eye,1,https://doi.org/10.1016/j.cell.2019.01.004,MGP,MGP; KCNJ8; COL4A1; RGC5; MYL9
"10,3",PCL:0051249,MGE_248 sst GABAergic cortical interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,DCN,RP11-799O21.2; DCN; TAC1
"10,3",PCL:0051171,Misc_170 neuron of the forebrain (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,DCN,GRB14; DCN
"10,3",CL:0000899,T-helper 17 cell,1,thymus,1,https://doi.org/10.1084/jem.20080397; https://doi.org/10.1126/science.aay3224,ANXA1,PLAC8; NOSIP; KLRB1; CARHSP1; ANXA1; CD4; IL7R; ZBTB16; CD40LG; SORL1
"10,3",PCL:0051382,Splat_381 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,EBF1,OTP; EBF1; EBF2
"10,3",CL:0000897,"CD4-positive, alpha-beta memory T cell",1,thymus,1,https://doi.org/10.1126/science.aay3224,ANXA1,IL7R; ANXA1; GPR183; KLF2; RGCC; AP3M2; CD69; CCR7; LTB; RPL36A
"10,3",CL:0000883,thymic cortical macrophage,1,thymus,1,https://doi.org/10.1016/s0065-2776(08)60900-1,APOE,STAB1; APOE; C1QC; C1QB; TMSB4X; SLC40A1; LGMN; SELENOP; MS4A7; C1QA; RNASE1
"10,3",PCL:0015021,Inh L1-3 VIP HSPB6 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,IGFBP5,IGFBP5; CCNG2
"10,3",PCL:0015011,Inh L2 PAX6 FREM2 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,IGFBP7,IGFBP7; CILP2
"10,3",PCL:0051207,MSN_206 medium spiny neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,EBF1,RP11-640F22.1; AC002066.1; GLI3; EBF1
"10,3",PCL:0051169,Misc_168 cerebral cortex neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,DCN,SCHLAP1; DCN
"10,3",PCL:0051029,Fbl_28 fibroblast (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,COL1A2,COL1A2; FBLN2; C7
"10,3",CL:4030022,renal medullary fibroblast,1,kidney,1,https://doi.org/10.1101/2021.07.28.454201,DCN,NCAM1; TNC; KCNK2; CLMP; DCN; SYT1
"10,3",CL:0000872,splenic marginal zone macrophage,1,spleen,1,https://doi.org/10.1111/imm.12469; https://doi.org/10.1186/s13059-019-1906-x,APOE,APOE; CD68; CD5L; CD163
"10,3",CL:0000798,gamma-delta T cell,1,thymus,1,https://doi.org/10.4049/jimmunol.1303119; https://doi.org/10.1126/science.aay3224,ANXA1,PTPRC; IFNG; ANXA1; FCGRT; SELL; CCR9; TLE5; CD27; TRD; TESPA1; TRG; SH3BP5; CD3E; TRDC; SMPD3; CD1A; LAT
"10,3",CL:0000882,thymic medullary macrophage,1,thymus,1,https://doi.org/10.1016/s0065-2776(08)60900-1; https://doi.org/10.1016/j.imbio.2008.07.032; https://doi.org/10.1126/science.aay3224,APOE,LGMN; LYZ; ITGAX; ICAM1; MS4A7; CD68; SELENOP; SLC40A1; C1QB; C1QA; ITGAM; C1QC; CD163; RNASE1; CD209; APOE; STAB1
"10,3",CL:0000636,Mueller cell,1,eye,1,https://doi.org/10.1155/2007/39245; https://doi.org/10.1016/j.ophtha.2017.09.016,APOE,GFAP; CRYM; CLU; CRABP1; SLC1A3; GLUL; DKK3; APOE; RLBP1
"10,3",PCL:0051369,Splat_368 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,EBF1,SNHG14; EBF1; EBF3; TCF7L2
"10,3",CL:0002138,endothelial cell of lymphatic vessel,1,thymus,1,https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224,TFPI,NTS; MMRN1; FABP5; NUPR1; LAPTM5; TFPI; TFF3; PROX1; CAVIN2; LYVE1; CCL21
"10,3",PCL:0051061,Astro_60 astrocyte (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,APOE,LINC00499; TNC; EDNRB; APOE
"10,3",ASCTB-TEMP:splenic-perifollicular-zone-macrophage,Splenic perifollicular zone macrophage,1,spleen,1,https://doi.org/10.1186/s13059-019-1906-x; https://doi.org/10.1111/j.1365-2567.2007.02710.x; https://doi.org/10.55418/9781933477060.; https://doi.org/10.1046/j.1365-2567.1997.00328.x,APOE,CD68; CD5L; APOE; CD209; CD163; SIGLEC1; MRC1
"10,3",PCL:0015126,VLMC L1-5 PDGFRA COLEC12 primary motor cortex vascular leptomeningeal cell (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,COL1A2,COL1A2; COLEC12
"11,0",CL:0000523,mononuclear cytotrophoblast cell,8,placenta,1,https://doi.org/10.1095/biolreprod.106.055244; https://doi.org/10.1053/plac.2000.0559; https://doi.org/10.1016/S0143-4004(05)80438-2; https://doi.org/10.1016/j.jim.2003.03.001; https://doi.org/10.1016/j.ajpath.2014.08.006,EGFR,KRT7; EGFR; TP63
"11,0",CL:0000525,syncytiotrophoblast cell,7,placenta,1,https://doi.org/10.1095/biolreprod.106.055244; https://doi.org/10.1056/NEJM197007232830408; https://doi.org/10.1053/plac.2000.0559; https://doi.org/10.1016/S0143-4004(05)80438-2; https://doi.org/10.1016/j.jim.2003.03.001; https://doi.org/10.1146/annurev.bi.50.070181.002341; https://doi.org/10.1007/BF01628222,EGFR,PSG4; KRT7; CSH1; EGFR; CGB3
"11,0",CL:0000540,neuron,5,spinal-cord,1,https://doi.org/10.1016/j.neuron.2023.01.007,SOX5,CALCB; ISM1; LMO3; CARTPT; NMU; IGF1; TAC1; SOX5
"11,0",CL:0000186,myofibroblast cell,3,spleen,1,PMID: 3310649; PMID: 20126587; https://doi.org/10.1038/s41598-018-34105-3,CALD1,CALD1; ACTA2
"11,0",CL:0000359,vascular associated smooth muscle cell,2,skin,1,No DOI; https://doi.org/10.1083/jcb.113.1.147,CALD1,CNN1; CALD1; ACTA2
"11,0",PCL:0015031,Inh L5-6 VIP COL4A3 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,PARD3B,ABI3BP; KCTD12; PARD3B
"11,0",PCL:0051373,Thex_372 thalamic excitatory neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,TCF7L2,PTH2R; RNF220; FAM9B; TCF7L2
"11,0",PCL:0051383,Splat_382 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,TCF7L2,RSPO3; TCF7L2; SST
"11,0",PCL:0051229,EMSN_228 medium spiny neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MEIS1,MEIS1; NPFFR2; ADAMTSL1; RP11-154H17.1; SEMA3C
"11,0",PCL:0015022,Inh L1-2 VIP PTGER3 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,PARD3B,SYT10; KCNH8; PARD3B
"11,0",PCL:0015082,Exc L3 THEMIS ENPEP primary motor cortex glutamatergic neuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,LAMA2,FAP; LAMA2
"11,0",PCL:0015017,Inh L1 SST P4HA3 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,FOXO1,FOXO1; ARHGAP42; ST8SIA6
"11,0",PCL:0051427,EMSN_426 medium spiny neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MEIS1,MEIS1; RP11-537P24.1; TSHZ1
"11,0",PCL:0051052,Bgl_51 Bergmann glial cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,LAMA2,LAMA2; LINC01727
"11,0",PCL:0051368,Splat_367 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,TCF7L2,PRLR; TCF7L2; TAC1
"11,0",CL:0000740,retinal ganglion cell,1,eye,1,https://doi.org/10.1017/S0952523819000087; https://doi.org/10.1016/j.cell.2019.01.004,RBPMS,POU4F1; NEFL; NEFM; TUBB; RBPMS; SLC17A6; POU4F3; OPN4; POU4F2; THY1; SNCG
"11,0",PCL:0051369,Splat_368 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,TCF7L2,SNHG14; EBF1; EBF3; TCF7L2
"11,0",PCL:0051374,Splat_373 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,TCF7L2,LHX2; PDGFD; TCF7L2; SHOX2
"11,0",PCL:0051355,Splat_354 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,TCF7L2,RP11-66G15.1; LHX1; TCF7L2
"11,0",PCL:0051230,EMSN_229 medium spiny neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MEIS1,PTH2R; MEIS1; ADAMTSL1; CACNG5; TSHZ1
"11,0",PCL:0051367,Splat_366 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,TCF7L2,KLHL1; DACH1; EBF3; TCF7L2
"11,0",PCL:0015003,Inh L1-6 LAMP5 AARD primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,FBXL7,KIT; PRELID2; FREM1; FBXL7
"11,0",PCL:0051457,Thex_456 thalamic excitatory neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,TCF7L2,LINC02296; ST8SIA6; TCF7L2; BMP6
"11,0",PCL:0015045,Inh L3-5 SST OR5AH1P primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,FBXL7,ADAMTS5; FBXL7; SST
"11,0",PCL:0051129,ULIT_128 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,LAMA2,RP11-387P12.1; LAMA2; LINC02055; COL5A2
"11,0",PCL:0051340,Splat_339 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MEIS1,MEIS1; LINC01798; SLC6A5
"11,0",PCL:0051330,Mmb_329 mammillary body neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,FBXL7,PRLR; LINC02196; FBXL7; SIM1
"11,1",CL:0002088,interstitial cell of Cajal,26,large-intestine,1,https://doi.org/10.1152/ajpgi.00432.2011; https://doi.org/10.1007/978-1-4939-0897-4_3,KIT,KIT; CD34
"11,1",CL:0000097,mast cell,20,skin; lymph-node; large-intestine; thymus; kidney,5,https://doi.org/10.1126/science.aay3224; No DOI; https://doi.org/10.1038/s41467-019-10861-2; https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1016/j.iac.2014.01.005; https://doi.org/10.1159/000053694; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1016/j.immuni.2020.02.001; https://doi.org/10.1101/2021.07.28.454201; https://doi.org/10.1016/j.beha.2010.07.003.; https://doi.org/10.1097/00000478-199003000-00010; ISBN:978-1496398949; https://doi.org/10.3389/fimmu.2020.01234; https://doi.org/10.1111/imr.12639.; https://doi.org/10.1111/imr.12639; https://doi.org/10.1159/000053694.,CPA3; KIT,LMO4; IL1RL1; CPA3; HECA; KIT; TPSB2; TPSAB1; CCR3; TNFSF10; HPGDS; SLC16A1; PLIN2; MS4A2; ENPP3; GATA2
"11,1",ASCTB-TEMP:mast-cell,mast cell,18,uterus,1,https://doi.org/10.1101/2021.01.02.425073,KIT,MS4A2; KIT; CSF1; CD69
"11,1",ASCTB-TEMP:innate-lymphoid-cell,innate lymphoid cell,18,uterus,1,https://doi.org/10.1101/2021.01.02.425073,KIT,SPINK2; KIT; IL7R; CXCR4; CD69; CCL5
"11,1",CL:0009018,lymphocyte of large intestine lamina propria,11,large-intestine,1,https://doi.org/10.1016/j.immuni.2020.02.001,KIT,KLRB1; KIT; IL7R
"11,1",CL:0002063,pulmonary alveolar type 2 cell,3,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,SFTPC,SLC39A8; HOPX; MFSD2A; LAMP3; SFTA2; ABCA3; ELF3; FXYD3; CDH1; BMP1; SFTPA2; KRT1; SFTPC; EPCAM
"11,1",CL:0000623,natural killer cell,2,lymph-node,1,https://doi.org/10.1038/nri.2016.34; ISBN:9781933477060,KIT,NCAM1; KLRC1; IL7R; FCGR3A; KLRK1; KIT; GEM; KLRD1; CD3G; CD3E; ID2; CD40LG
