leiden_sub,cell_id,cell_label,evidence,dataset_count,shared_markers,gene_expr_markers
"3,1",CL:0002399,CD1c-positive myeloid dendritic cell,292,281,PPARG; ABR; MYO1E; NPL; FMNL2; ZEB2; ITGAX; FNIP2; RBM47; ALCAM; TNS3; CPM; PSAP; TPRG1; RAPGEF1; LHFPL2; CTSB; DOCK4; MITF; GPNMB; KCNMA1; SLC16A10,TXNIP; LPGAT1; FTL; RPS27; PHLPP1; AC074327.1; GNA13; CYSLTR2; XACT; LCP1; DNAI2; IL1B; FOXN3; EMILIN2; FABP4; C22orf34; CDH3; PPCDC; ZNF430; LPAR5; SERPINB1; ZNF366; DAB2; RHBDF2; CLEC7A; GLUL; PTPRC; CLEC6A; ACSL1; CD1C; MNDA; SRGAP1; BIRC6; CSF3R; MIR223HG; ST6GAL1; PPP1R10; KCNE1; LGMN; FCGR2A; RNF130; NCKAP5; SFMBT1; ITGA4; RUNX2; WASHC2C; ADGRE2; PIK3R5; PTK2B; TSC22D2; AC005258.1; LINC02154; SH2B3; ATP8B4; TM6SF1; TBXAS1; PSAP; MYADM; LRRK1; SERPINB9; FGD2; FYB1; ZNF267; C15orf48; IFI30; ARPC1B; PID1; ZNF846; LPCAT2; CHP1; CLEC4A; TFEC; TNFRSF11A; SLC16A10; SKAP2; RPL21P75; SCO2; CST3; FCHO2; MTSS1; KCNMA1; CACNA2D3; CYFIP1; HLA-DRB1; RIN3; SLC8A1-AS1; AOAH; MYO1F; GPNMB; LY86; JAML; TLE3; ARL4C; SLC1A3; MITF; FGR; AXL; LNCAROD; PBX3; FNIP2; AREG; LGALS2; DLEU7-AS1; PARVG; RAB31; TPRG1; CFP; LINC00278; ST18; RBM47; ANKRD22; PIK3CD; HLA-DRA; HLA-DQB1; PLSCR1; CSF2RA; CIITA; RNF144B; HLA-DQA1; KYNU; LRMDA; HCK; SLC43A2; CLEC10A; AMPD3; NR1H3; RPL21; SLC4A7; PDZRN3; RNASE6; COXFA4L3; CCSER1; P2RX7; SLC11A1; CLECL1; ENSG00000262151; TXNRD1; BNC2; HS3ST4; ADAM7-AS1; ZNF804A; CD163; DUSP6; CYRIB; TNS3; SORBS3; PPARG; CPM; CD86; ELMO1; NGLY1; CCL24; IDO1; RTN1; MSR1; DOCK10; ASPH; ADAM28; CD63; RHOA; RAPGEF1; LYZ; FLT3; SH3BP2; REL; MS4A6A; LCP2; CTSB; TLR2; FRMD4A; FMN1; SMAP2; SLC8A1; VCAN; ARHGAP24; ZEB2; IL1R2; LIPA; VASH1; LRRC69; MARCHF1; AC016831.7; PSTPIP2; PLXDC2; GK; WDFY4; CYTH4; GRID2; ALCAM; LCOR; TBC1D8; ABCC5; CPVL; ALOX5; TMEM131L; RASSF2; PLD4; DAPK1; LILRB1; LHFPL2; NAMPT; SIPA1L1; ITGAX; NUMB; SBF2; CSF1R; CSGALNACT1; YBX1; CKLF; PPP1R12B; PRAM1; CD74; MS4A4E; ZNF710; C1QA; FMNL2; FCER1A; PHACTR1; LIMK2; RASAL2; ESRRA; FGL2; DMXL2; EPHB1; NPL; DOCK8; FAM49B; CTSS; RNF149; P2RY12; ABCC3; DOCK4; IL17RA; BCL11A; H3-3A; FPR3; DUSP1; HLA-DPB1; SORL1; MYO1E; RREB1; ABR; MRC1; BID; MYOF; LPAR6; ARID1B; GBE1; HLA-DPA1; LST1
"3,1",CL:0011031,monocyte-derived dendritic cell,180,161,TBC1D2; MYO1E; PPARG; NPL; SNTB1; ITGAX; PSAP; RBM47; GPNMB; SLC16A10; ZEB2; MITF; CTSB; DOCK4; ABR; KCNMA1; TNS3; ALCAM,JAML; TBC1D2; THBS1; LILRB2; PID1; CMIP; SAT1; ACSL1; RTN4; MAP3K8; JARID2; ARHGAP22; RGS2; GNA13; RTN1; LAPTM5; AIF1; TRAPPC1; DOCK8; CLEC7A; PARVG; ATP8B4; GLUL; GPNMB; LGMN; S100A9; FTH1; HLA-DRB1; RPL29; TCIRG1; CCL2; SIPA1L1; NAMPT; NLRP3; PSAP; VCAN; SLC8A1; LYN; RHOA; SNX10; MSR1; HLA-DRA; MS4A6A; CD36; CTSB; ALOX5; C1QA; TLR2; CIITA; PTPRE; ITGAX; TNNT1; TBXAS1; DMXL2; PPARG; FCN1; RUNX1; JAKMIP2; STAB1; LYZ; PIK3R5; SLC39A8; ABR; MS4A4E; TYROBP; MIR181A1HG; DOCK4; GPR82; SLC16A10; TLE4; BIN2; SNTB1; CSF2RA; PLXDC2; ARHGAP15; IGHV4-39; MYO1F; SLC11A1; PLAUR; SMAP2; FCGR3A; CCL3; GTF2E2; HLA-DPA1; FGR; MYO1E; HLA-DPB1; MITF; AOAH; HNRNPF; OLR1; SLC43A2; CEP170; BCL2A1; RBM47; UCK2; TNFSF8; NPL; FCGR2A; KCNMA1; CYP1B1; EMILIN2; NPPB; CD14; SEL1L3; FOXN3; DHRSX; RPS28; CD83; TNFRSF10D; ZEB2; TNFRSF1B; CTSL; CYBB; IL1B; FMN1; FTL; ENSG00000273112.1; LCP1; MYO5A; CXCL8; ATRAID; IFI30; KYNU; CTSD; LIPA; TYMP; MPO; ALCAM; TIAM1; WDFY4; EIF4ENIF1; INPP5D; AC093152.1; ADGRE2; CD163; TNS3; CYRIB; S100A8; RNF149; CTSS
"3,1",CL:0000576,monocyte,139,138,NPL; SLC38A6; ABR; SNX29; ZEB2; FNIP2; ITGAX; FMNL2; LHFPL2; DOCK4; CTSB; CPM; TNS3; RBM47; PSAP; KCNMA1; GPNMB; RAPGEF1,CA2; PLD3; GLUL; LSP1; DHRS7; ADGRE1; NPL; POU2F2; CXCL8; SLC24A4; C15orf48; LFNG; MSR1; LILRB1; ABCA1; TYMP; TUT7; RAB24; IRAK3; VAMP5; IFITM2; BCL2A1; CST3; SLC38A6; RAB31; OAS3; FCER1G; CD300E; HES4; CDKN1C; FCN1; PPIF; GPBAR1; MDM2; TMTC1; LHFPL2; CSTA; IFITM3; HLA-DPB1; SNX29; ALAS1; PELATON; SPI1; DCN; NLN; DENND5A; CTSL; CLEC4D; TMSB10; CTSB; LYZ; RAPGEF1; ELOVL1; CCDC26; IL1R2; ABR; UMODL1-AS1; ITGAX; YBX3; FPR3; LINC02432; ARHGAP24; RBM47; CPM; FCGR3A; SOD2; LYST; AC009690.1; C1QA; IFNGR2; PSAP; FMNL2; HMOX1; TCF7L2; TIMP1; ZEB2; RASA1; PTPN18; TMEM176B; DOCK4; CD86; COL1A1; TNS3; SAT1; WARS; PGM2; TBXAS1; FUCA1; IFI30; ARID3A; MS4A7; SERPINA1; MAFB; SMIM25; FNIP2; GLT1D1; FGL2; ARL4A; SDC3; CSF1R; ITGB2-AS1; CTSD; CLEC7A; KCNMA1; CTSS; CFD; PILRA; TNFSF10; TXNDC17; HIF1A-AS2; CXCL16; SLC11A1; COTL1; GPNMB; ZNF703; CDK11A; RPS24; ANXA2; NPC2; SULF2; LST1; CALHM6; AIF1; APOBEC3A
"3,1",CL:0001054,CD14-positive monocyte,133,129,PSAP; LHFPL2; RBM47; TBC1D2; ZEB2; DOCK4; CTSB; NPL; FNIP2; PPARG; ITGAX; SLC16A10,MARCKS; CSF2RA; ZNRD1; TNFAIP2; SRGN; CCL3; CD300E; GNAQ; TFRC; SLC8A1; FCGR2B; FNIP2; CLEC12A; PPP1CB; CTSS; CCRL2; LYZ; IL1B; CMSS1; PLAUR; IFITM3; LAPTM5; PHACTR1; CLEC5A; DOCK4; TBC1D2; NCF1; FGR; AGPAT4; C5AR2; ITGAX; SLC6A9; ACSL1; S100A8; AQP9; SLC2A3; SLC43A2; THBS1; KYNU; CD14; CTSB; ANKUB1; SAMSN1; AC015912.3; HLA-DRB5; C15orf48; SIRPA; LHFPL2; ADGRE2; ZNF331; CLEC7A; FPR1; AREG; CXCL8; TCIRG1; IRAK3; MGAM; RBM47; RNPEPL1; SLC11A1; CST3; CSF3R; NAMPT; MXD1; FCN1; PPIF; ADAM28; HMOX1; S100A9; C1orf162; TIMP1; ZEB2; VCAN; EREG; PLXDC2; LUCAT1; PSAP; AC245014.3; CYTIP; TYMP; ANPEP; DMXL2; PPARG; LILRA6; SLC16A10; VMP1; LRMDA; CYP1B1; NPL; YTHDC1; C5AR1
"3,1",CL:0000875,non-classical monocyte,133,112,TPRG1; PSAP; ZEB2; KCNMA1; SLC16A10; ITGAX; PPARG; FMNL2; ABR; NPL; DOCK4; LHFPL2; MITF; CTSB; CPM; RBM47,SLCO2B1; PLXDC2; CSF1R; LUCAT1; ANTXR2; SGK1; SIPA1L1; MYO9B; PARVB; CYTIP; SLC2A3; KYNU; GCNT1; MS4A7; MS4A4A; GNA13; ZNF331; CD163; MS4A6E; SAMD4A; PIK3R5; TFEC; SAMSN1; ACAP2; SLC31A2; GK; OLR1; PLEK; SAT1; CHIT1; VAV1; CHST15; TET2; C1QB; CSF3R; PDE4B; LRMDA; ARHGAP26; NPL; FCGR2A; SLC25A37; MMP19; SLC16A10; BTG1; DMXL2; FAM49A; CTSB; LCP2; ADA; DOCK2; TBXAS1; KCNMA1; EREG; CYRIA; ZEB2; TNFRSF1B; RHBDF2; ABR; LPP; VCAN; SLC8A1; LIPA; FGR; TCN2; LST1; CPVL; HCLS1; LINC00278; LHFPL2; LILRB1; TFRC; TNFAIP2; CTSS; SPI1; CFD; RBM47; PSAP; GPR183; ABCA1; PTPRC; TRPS1; CLEC4A; FMNL2; C1QA; ENSG00000273112.1; C5AR1; DNAJC13; ATP8B4; F13A1; SLC11A1; AOAH; RNF114; ADGRE2; MARCH3; LGMN; C1QC; SIK3; RHOC; SRGN; FYB1; GRIP1; PPARG; CPM; CD86; DOCK4; HLA-DRB1; EMILIN2; SULF2; RUNX1; MS4A14; SEC22B; FCN1; TPRG1; CCL4L2; FMN1; ITGAX; PLA2G7; CD163L1; NFAT5; STK10; GLUL; SOD2; HLA-E; GOLGB1; MITF; GRK3; MRC1; SMAP2
"3,1",CL:0000786,plasma cell,125,123,GPNMB; DENND4C; RAPGEF1; SLC38A6; ARHGAP10; ZEB2; ALCAM; CPM; KCNMA1; SLC16A10; SNTB1; ITGAX; MAML2; FNIP2; MITF; CTSB; DOCK4; SNX29; MYO1E; TBC1D2; PSAP; RBM47; ABR,DIDO1; S100A13; GPNMB; TBL2; ARFGAP1; DENND4C; RBMS3-AS2; SDE2; SULF2; HDAC9; ALCAM; ELL2; UBR3; ENSG00000285827.1; FLT1; CYBA; F13A1; UBE2E2; RPS27; TCEANC2; CCDC50; NCOA3; CTSB; TAOK3; TMCC3; SLC38A6; TRAK1; SAT1; HBB; HSP90B1; PLCL1; HSP90AA1; FARS2; CCDC102B; VCAN; PPP1R16B; ZEB2; SYNDIG1; PLCL2; ARHGAP10; PLA2G6; ARHGAP24; TRIP10; PPP1R15A; CSGALNACT1; LRRC75A; UBA52; TBC1D2; LRRK1; NEDD9; MT-ND6; RAPGEF5; IGHE; RAB38; TRPS1; ATAD3A; CALCRL-AS1; HSPA1A; CARMIL1; LPIN1; KALRN; RAD51B; CPM; MT-ATP8; AUTS2; SCN7A; KCNMA1; BANK1; ADAMTS9; SLC26A3; FNIP2; MAML2; UBA5; SDCBP; SEZ6L; PSAP; IER3; RAPGEF1; AFF3; PDE1C; DOCK4; KIAA1109; SLC16A10; IGFBP7; ZNF207; CALU; TOMM7; VIM; MITF; FKBP5; SNX29; HILPDA; RBM47; SLC13A3; CYFIP1; IGLC3; TYW1; MT-ND3; GOLPH3L; MT-ND5; PIAS1; ZNF331; PNN; ITGAX; EEF2K; RALGPS2; CCDC85A; KIF22; SMYD3; CDK14; WWOX; ENSG00000258081; NKG7; SPTAN1; SNTB1; CPNE5; MYO1E; ABR
"3,1",CL:3000001,Hofbauer cell,108,106,MAML2; FMNL2; FNIP2; ABR; RAPGEF1; SLC38A6; TBC1D2; TRIO; KCNMA1; ITGAX; PPARG; RBM47; TPRG1; PSAP; NPL; LHFPL2; DOCK4; MITF; CTSB; GPNMB; TNS3; ALCAM; SLC16A10,MUM1; ENOSF1; CRK; MARCO; COX5B; ITM2B; AKR1B1; HLA-DRA; CCL4; C1QB; SLC38A6; TPRG1; DSC2; LINC00511; DAB2; PLEKHO2; SORL1; CTSZ; DNAJB1; APOC1; C1QA; FMNL2; MT1G; STAR; CD14; LGALS3; GPNMB; HSPB1; SLC16A10; C1QC; MSR1; LAPTM5; NIFK; AIF1; LIX1-AS1; GMPR; H2AFY; MS4A4A; FBP1; RNASE1; FMN1; FTL; SLC1A3; GPR34; FN1; ACP5; SLCO2B1; LGMN; KBTBD2; FRMD4A; MMP2-AS1; SPTLC2; RBM47; OAZ2; BBC3; ENSG00000254420; FCGR2A; TRIO; NPL; C5AR1; F13A1; BNC2; VSIG4; CD86; PPARG; NUPR1; SPP1; ANTXR1; FOSB; KCNJ5; PID1; MERTK; MTSS1; FAM110B; KCNMA1; NAIP; NR1H3; CD163L1; RPL21; PLA2G7; G0S2; SELENOP; ITGAX; H2BC18; APOBEC3C; RAPGEF1; DOCK2; ALDH1A1; PLXNB2; MITF; HAMP; APBA1; TMEM126B; PLXDC2; MANBA; CELA3A; APOE; CCL3; AC021054.1; CYBB; MS4A7; CTSL; FOLR2; CD4; STAB1; CD74; PDIA3; IGHGP; ABCA1; ZNF514; DPP3; TBC1D2; LHFPL2; SLC8A1; DOCK4; TYROBP; ABR; PSAP; STARD13; LINC00854; FNIP2; MAFB; DIRC3; CTSB; MS4A6A; IL6R; LDLRAD4; CCL2; OTUD1; ADAMDEC1; CD163; TNS3; MRC1; HIF1A-AS2; HMOX1; DDX60L; CPVL; CSTB; MAF; ALCAM; MAML2; ENSG00000237422; EPB41L3; DYNLRB2-AS1
"3,1",CL:0000860,classical monocyte,107,96,SLC38A6; KCNMA1; MITF; DOCK4; CTSB; NPL; ITGAX; SLC16A10; DENND4C; RAPGEF1; FMNL2; GPNMB; PSAP; TPRG1,MTRNR2L8; ENSG00000250644.3; SLC18B1; CXCL3; HS3ST2; DMXL2; FGL2; SOD2; GLUL; FYB1; MRC1; ATP1B3; FMN1; SLC1A3; SLC11A1; GPNMB; PID1; APOE; SIGLEC1; MERTK; G0S2; DENND4C; TMEM52B; TLR2; TMEM176B; MAFB; CTSS; PLXNC1; SHTN1; SLC16A10; ITGAX; CCL3; ABCA1; MS4A4A; MSR1; AIF1; CLEC7A; KCNMA1; LPCAT2; PLAUR; PTK2B; TBXAS1; FCN1; KYNU; CXCL8; CYBB; CPVL; MIR181A1HG; CCL3L1; EREG; TIMP1; VCAN; NRP1; CSF3R; CST3; ETS2; ANKUB1; SAMSN1; CTSB; LYZ; RGL1; RAPGEF1; IFI30; DOCK4; GK; PLXDC2; CTSD; IL1B; BNIP3L; PDE4B; SLC38A6; TPRG1; RAB31; MITF; SDC2; S100A9; SLCO2B1; MS4A6A; C5AR1; NPL; LNCAROD; TYROBP; IER3; SLC9A9; MS4A6E; CD163; SPP1; CD68; BPIFB1; PSAP; FMNL2; SAT1; AOAH; TET2
"3,1",CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",91,87,FMNL2; MYO1E; SLC16A10; ABR; ARHGAP10; CTSB; MAML2,PITPNC1; DENND2D; ACTN1; PCED1B; FRYL; SH3YL1; FMNL2; CD7; CD3D; LSM5; RCAN3; TSHZ2; AC243960.1; OXNAD1; CHMP7; NELL2; DPYD; IL7R; CCR7; TRABD2A; GIMAP7; CDC42SE1; LINC00861; LEF1; TRAT1; MYC; GPR183; BICDL1; ARHGEF10; ABLIM1; LDLRAP1; IL6ST; MAML2; MAL; FHIT; ZNF331; PDE3B; DGKZ; CAMK4; SELL; SHE; ITGA6; ANK3; ARHGAP10; TP53TG3D; SATB1; PRKCQ-AS1; RNF157; BACH2; EPHX2; THEMIS; RAPGEF6; P2RY10; ASXL1; CHRM3-AS2; FAM117B; ABR; MYO1E; LRRN3; TMEM131L; BCL2; ZMYM2; AL157871.4; ZNF101; SERINC5; PRKCA; BCL11B; IKZF1; PRKCH; SLC16A10; BTG1; SKAP1; CD52; MARCH3; LTB; PCSK5; AAK1; TCF7; CTSB; RETREG1
"3,1",CL:0000775,neutrophil,83,80,ARHGAP10; SNX29; ZEB2; RBM47; ITGAX; MAML2; NPL; TNS3; ALCAM; CPM; KCNMA1; TBC1D2; PSAP; CTSB; DOCK4; MITF; SLC16A10; SLC38A6; GPNMB,TNS3; TBK1; CDC42BPA; SORL1; NCF2; C1QC; HLA-DRA; NEDD9; MS4A7; SAT1; POU2F2; IRAK3; CPVL; FGL2; MPP1; CYBB; SESTD1; PNPLA8; HSPH1; ZSWIM6; SLC8A1; MGAM; RBM47; AC020916.1; NEAT1; SLC11A1; GPNMB; INPP5A; PEX3; BMP2K-DT; PARP14; ALOX5; EPB41L3; SIDT2; SLC25A37; LINC00937; PSAP; ITGAX; REPS2; AC099489.1; SETDB2; IL1R2; FCGR2A; NPL; TBC1D2; USP11; TLE3; DOCK4; WAC; MBOAT2; CCNYL1; NBN; SMAP2; PLAUR; SLC16A10; PAPSS2; ZEB2; VCAN; SRGN; RNASEK; KYNU; THBS1; SOD2; MTRNR2L12; NLRP3; KCNMA1; ADGRE2; CSF3R; NAMPT; ALDH1A2; CD14; ADM; CTSB; ANXA6; SNX29; MITF; HLA-DPB1; ALCAM; ACADVL; GOLGB1; SLC11A2; CD163; IGSF6; FCN1; MGAT4B; SCGB1A1; BAZ2B; S100A8; LUCAT1; GK; MAML2; CLTB; CYTIP; S100A9; SLC38A6; RAB31; ARHGAP10; SOAT1; CFD; RECK; USP47; CPM; CKAP4; STK10
"3,1",CL:0002396,"CD14-low, CD16-positive monocyte",83,82,RAPGEF1; ABR; PSAP; ZEB2; DOCK4; RBM47; FMNL2; CTSB; PPARG; ITGAX; KCNMA1,CLEC12A; RAPGEF1; PSTPIP2; RASGEF1B; C5AR1; CSF1R; SMAP2; BLNK; LGMN; FCGR3A; RBM47; CMIP; FCN1; FCGR3B; CXCL8; LILRB2; TBC1D8; CTSS; CLEC7A; KCNMA1; LGALS1; CD68; TCF7L2; VMO1; ITGAX; ABR; UMODL1-AS1; C1QA; DOCK4; DMXL2; PPARG; PFKFB3; TREM2; CLIP4; MSR1; AIF1; HES4; CD14; CTSB; FCER1G; LIPA; LST1; CXCL16; SULF2; BLVRB; SMIM25; FMNL2; PSAP; CTSL; PLXNC1; PAPSS2; SLC8A1-AS1; NINJ1; SAMHD1; MS4A7; SERPINA1; SAT1; SLC1A3; SLC11A1; COTL1; RNASE1; FTL; RNF144B; SASH1; MTSS1; LINC02207; CDKN1C; PELATON; C1QB; ZEB2; TMEM154; C15orf48
"3,1",CL:0000789,alpha-beta T cell,82,81,NPL; SLC16A10; SNTB1; RAPGEF1; ABR; TPRG1; ARHGAP10; SNX29; ZEB2; TBC1D2; ITGAX; MAML2,GALNT10; FARS2; PIP4K2A; CBLB; ADGRE5; MTMR3; EPC2; GLCCI1; TRERF1; TMEM131L; ZHX2; SIK3; KDM6A; TNK2; SCAP; PLCL1; ATP8A1; SYNRG; LINC02210-CRHR1; MBTD1; PTGDS; CST7; TAF4B; TRAPPC6B; SEMA4D; ANKRD12; SNHG25; RABGAP1L; SLC7A11; CD247; PRKCA; BCL11B; FAM219A; INPP4B; GNLY; PPP1R12B; AKAP8L; AC025164.1; BACH2; FBXL20; PITPNC1; PRKCH; NKTR; ZNF644; DPY19L3; ITGAX; MOB3A; RAPGEF1; KDM3B; IRF9; DYNC1H1; LINC00937; NOCT; HUWE1; MT-ND6; AXIN1; CNOT6L; NFKBIZ; TBC1D2; DENND1B; THEMIS; ITK; ZEB2; PPP1R16B; TPRG1; CRADD; ARHGAP10; ARHGEF1; CDKAL1; ZNF331; PDE3B; NCALD; NPL; FOXJ3; RALGAPA1; RSRP1; ITPKB; ARL4C; ATM; MXD1; SLC16A7; HIVEP2; SNTB1; PPP2R2B; ZNF43; ABR; ATP6V1C1; CD69; TRAF5; INTS6; TUT4; AC104662.2; LINC01619; ATF7IP; EP400; GIGYF1; DNM1L; FCHSD1; ZNF708; SKAP1; SLC16A10; MAML2; CDC14A; STAT4; ANK3; APBA2; PCAT1; SNX29; BRD1; MTREX
"3,1",CL:0000136,adipocyte,75,68,ZEB2; KCNMA1; GPNMB; MYO1E; PPARG; TPRG1; CTSB; CPM,ECHDC2; AC002546.1; AOX1; TPO; ADRA1A; TAOK3; FAM49B; SOX5; PID1; EPS8; RNF213; CYB5A; DDX60L; ZEB2; CTSB; KCNMA1; TENM3; PFKFB3; F13A1; MS4A6A; CD44; LRRC8B; PARD3; EBF2; NR4A2; SLC19A3; HOOK2; GPAM; LTBR; PLIN1; CPM; ARHGAP6; RO60; CD36; NR2F2-AS1; MYO1E; SLC16A12; AC087623.2; SCARA5; CXorf36; BTNL9; CACNA1C; CLMP; RPS3; PDE1C; FOXN2; LIPE; STEAP4; TMSB4X; SPRY2; SLC1A3; GPNMB; MAPK10; EGFLAM; PYGL; PPARG; ABCC9; TPRG1; ACACB; PALMD; ADH1B; MGST1; AQP7; THBS4; LNX1; AC007529.2; ACSL1; SVEP1; AC008250.1; FABP4; ITGA6; LIPE-AS1; NOVA1; FZD4; KLC4; NOL7; DOK6; PDE3B; CRYAB; RTL8C; RAB7A; ANO2; LINC00278; C2CD2; ACE2; GHR; CRIP2; LPL; ADGRL4; PNPLA2; GPC3; TBC1D5
"3,1",CL:4028002,alveolar capillary type 1 endothelial cell,59,52,ARHGAP10; ZEB2; SLC16A10; KCNMA1; PPARG; FNIP2; SNTB1; ITGAX; ABR; TPRG1; CTSB; MITF; FMNL2; TNS3; DENND4C; RAPGEF1,MOB3B; KYNU; ARHGAP10; ZEB2; PRKCE; CTSB; RAPGEF1; DLEU2; STAC; LSAMP; MCF2L2; PLXDC2; GALE; INHBA; MEF2A; CTSD; ATP10A; MITF; ABCA1; DENND4C; SLC8A1; PPARG; AC104123.1; SLC11A1; AC009093.2; SNTB1; SLC16A10; DMXL2; FRMD4A; CCDC88A; KCNMA1; ITGAX; VPS13B; CYP27A1; TPRG1; ABR; RETN; FNIP2; ALOX5; ARL15; MT-CO1; ABCG1; CLIP4; GPD2; FMNL2; TNS3; FMN1
"3,1",CL:0000908,"CD8-positive, alpha-beta cytokine secreting effector T cell",56,56,PSAP; ZEB2,FGFBP2; BUB3; HOPX; SYNE2; COX8A; CCL4L2; GZMB; CAPN2; IKZF3; LAG3; HLA-DQA1; GIMAP7; UTRN; OASL; BIN2; KLRG1; IDI1; PPP1CA; ARL4C; KLRC2; DUSP2; ZEB2; MT2A; NDUFA3; CD8A; LCK; CD3E; C12orf75; DNAJC8; NDUFS6; LGALS1; LYAR; HSPE1; TNFAIP3; P4HB; APOBEC3G; CD7; KLRD1; PSAP; CMC1; GZMH; HLA-DPA1; NKG7; GZMA; GZMM; SNRPB2; CD8B
"3,1",CL:0000788,naive B cell,50,50,SLC16A10; ITGAX; CTSB; RBM47; SNX29,SLC16A10; PKIG; CD22; MS4A1; ITGAX; UGT1A10; EBF1; BIRC3; FCRL1; SNX29; LINC00926; FCER2; TLR2; PDE4B; VPREB3; SORL1; RBM47; GPR82; CD55; AFF3; GRB2; TNFRSF13C; CD79A; CD83; RAB30; HLA-DQA1; PAX5; CTSB; SRGAP2C
"3,1",CL:0000115,endothelial cell,48,48,LHFPL2; SLC38A6; GPNMB; PPARG; FNIP2; RAPGEF1; ALCAM; FMNL2; MYO1E; DOCK4; CPM,NAPRT; FOCAD; TMTC2; IVNS1ABP; SFMBT2; PREX2; LHFPL2; LINC00513; SHANK3; MCF2L; CLIP2; ATP8B1; RALGAPA2; ECPAS; NTAN1; GDI1; SPG21; ARHGAP31; PDE3B; SASH1; NEDD9; WWP1; FLRT2; USP31; FNIP2; RASGEF1B; GLIS3; GALNT18; DOCK4; RGS5; COL4A2; TIMP3; HIP1; CPED1; CDH13; WARS; ALCAM; CPM; NDUFAF2; PLEKHG1; IGFBP7; PID1; ST6GALNAC3; FMNL2; RPS6KA2; IQCJ-SCHIP1; HLA-DRB1; SPARCL1; PPARG; MYO1E; GPNMB; KIAA1328; FLT1; BCL2; EXT1; CXCL2; NRP1; ABCA9; CST3; EGFL7; SYNE2; RAPGEF1; RGL1; TACR1; RAB31; SLC38A6; WWTR1; FRMD4A; VWF; GRASP; MAGI1; SH3RF3; SEC14L1; B4GALT1; CAV1; EML1; CMIP; STAB1; MAMDC2
"3,1",CL:0000669,pericyte,45,43,PPARG; MAML2; ZEB2; TBC1D2; SNX29; ARHGAP10; MYO1E; TNS3; CPM; KCNMA1; SNTB1,PNISR; COLEC12; HIGD1B; EPS8; SLC6A12; NDUFA4L2; AC092957.1; FRMD3; CALD1; PDE7B; LAMA2; TFPI; STEAP4; PPARG; CNTN4; MYO1E; GRM8; DLC1; ABCC9; TBC1D2; RGS6; CARMN; THBS4; TNS3; CPM; PDGFRB; NOTCH3; SIPA1L2; KCNE4; PTH1R; CFH; PPFIA2; AC092652.2; KCNMA1; EDNRA; STING1; SNTB1; TBX3; PDZRN4; SLC12A7; ARHGAP10; ZEB2; BGN; SNX29; EBF1; CRISPLD2; DSCAM; NFASC; SEMA5A; MAML2; ACTA2; SLC20A2
"3,1",CL:0002057,"CD14-positive, CD16-negative classical monocyte",41,39,RBM47; GPNMB; LHFPL2; ABR; PSAP; DOCK4; ALCAM; TNS3; NPL; CPM; CTSB; PPARG; ITGAX,TNS3; CCR1; ATP13A3; S100A9; TIMP1; IRAK3; LHFPL2; SDC2; R3HDM2; TAOK3; SAT1; SDCBP; LUCAT1; PPARG; PRKCB; FGD4; ABR; NPL; TNFAIP2; PSAP; CLEC5A; LYZ; DOCK4; CTSB; CCL3; CCL8; ABHD15-AS1; CST3; VCAN; ALCAM; CPM; ATP2B1; RGL1; BCAR3; EMP1; TFPI; COL5A3; KYNU; CD68; HPCAL1; TNFRSF10D; DMXL2; ADGRE2; LRP1; GPNMB; CYP1B1; THBS1; SOD2; DGKD; CXCL8; RBM47; MARCHF1; ITGAX; MMP9; MAGI2; FTL; WDFY3
"3,1",CL:0000938,"CD16-negative, CD56-bright natural killer cell, human",37,37,TRIO; DENND4C; MAML2; ITGAX,AREG; KLRC1; GLUL; TRIO; ITGAD; GZMK; NCAM1; CD160; RCBTB2; KLRD1; ITGAX; DPF3; DENND4C; XCL1; GNLY; XCL2; IL2RB; IL18R1; IGFBP4; SPTSSB; CHD9; CD244; MAML2; TRDC
"3,1",CL:0002394,CD141-positive myeloid dendritic cell,34,33,MYO1E; DOCK4; CTSB; NPL; ITGAX; FNIP2; RBM47; ZEB2; PSAP; ALCAM; RAPGEF1; FMNL2; KCNMA1; SLC16A10; ARHGAP10,AF117829.1; CLEC7A; MYO1E; SIPA1L1; RNASE1; MALT1; NR4A3; SLC16A10; FMNL2; RTN4; ADGRE5; NOL8; LSP1; HLA-DQB1; ARHGAP10; HLA-DQA1; RBM47; R3HDM2; DOCK4; LCP2; RBM33; TSC22D1; NAA38; ZNF423; KCNMA1; NPPB; CCDC88A; CST3; CIITA; PTPRC; ACTC1; AGBL1; SLC26A3; KRT8; CD74; FNIP2; ITGAX; HLA-DPA1; WASF2; MYO9B; HLA-DRB1; HLA-DRB5; NPL; LINC01579; EIF4B; PSAP; VOPP1; UXT; SLC40A1; RAPGEF1; CTSB; HLA-DRA; ENSG00000286458.1; ZEB2; DOCK8; C1QC; ALCAM
