leiden_sub,cell_id,cell_label,evidence,dataset_count,shared_markers,gene_expr_markers
"1,2",CL:1000491,mesothelial cell of pleura,119,28,RPS19; RPLP0; RPL32; EEF1A1; RPS27A; RPS6; RPS23; RPL7A; RPL10; RPL26; RPS12; RPLP1; RPL11; RPL29; RPL19; RPS15A; RPL41; RPL28; RPS3A; TPT1; RPL18; RPL12; RPS8; RPS2; RPS5; RPS24; RPL13; RPS18,SLC38A2; EEF2; RPL4; FAU; PRDX6; RPL8; RPS9; MSLN; RPL34; TM4SF1; CST3; PTMA; RPL32; CLU; ZFAS1; CCNG1; RPL30; ITLN2; RPS18; CALB2; CCL2; NNMT; RPL13A; MT1E; RPL35A; RPS12; ATP5F1C; NCL; S100A10; PRG4; RPS24; COX7C; RPS19; KRT18; COX8A; RPL5; IL6ST; CAVIN1; RPL15; C1S; SNHG29; KRT19; C3; LMO4; RPL19; RPLP1; RPS3A; RPS8; PABPC1; SRSF9; RPL9; RPL14; LY6E; CAPNS1; TMEM176B; RPL41; NBEAL1; RPL13; RPSA; PPIB; HTRA1; RPS27; TAF1D; CCN1; MDN1; RPL12; RPL6; RPL7A; RPL29; RPL28; MT2A; HSP90AB1; RPS27A; TIMP1; SERPING1; SEC61G; RPL36A; RARRES1; RPL11; RPS6; RPL21; RPS25; RPL10A; UBC; RPL31; DTWD2; RPS5; RPS28; HP; RPL26; BSG; PRSS23; UGP2; SLPI; IFITM3; CCDC80; NPM1; RPS15; RPS2; ARMC9; MGST1; MTND3P6; MGST2; NT5C; EEF1A1; HMGB1; RPLP0; SF3B6; C12orf57; MT1X; NACA; RPL10P9; RPS15A; ADIRF; BNC2; SSR2; RPL10; RPL3; TPT1; C1R; RPS20; RPL23A; RPS16; ITLN1; RPL18; ARID5B; MIF; EID1; TMEM50A; EEF1D; CHCHD2; RPL37; SPARC; RPL37A; RPS23; RARRES2; UQCRH
"1,2",CL:4033048,respiratory tract suprabasal cell,118,30,RPL7A; RPS6; RPL28; TPT1; RPS3A; RPL13; RPS18; RPL41; RPLP1; RPS14; RPL10; RPL26; RPS12; RPL29; RPL19; RPS19; RPLP0; RPS8; RPS2; RPS24; RPS5; RPL18A; RPS23; EEF1A1; RPL18; RPL12,RPL29; RPL39; LY6E; RPS27; JUN; PRSS23; NTS; SLC25A6; NFKBIA; FHL2; RPL34; RPL30; ELF3; KRT17; RPL7; SLPI; NFIA; EZR; PERP; AQP3; SCGB3A1; H3-3A; RPL7A; LDHB; SERPINB3; RPSA; GAPDH; RPL5; RPL21; RPS8; RPL13; FOS; KRT5; WNT4; RPS2; ATP1B3; CD44; SCGB1A1; ACTG1; SPINT1; S100A6; RPS14; RPL18A; RPL26; ETS2; RPS19; RPLP1; RPS3A; RPL10; NEDD4L; RPS4X; EEF1A1; RPL13A; RPL18; GSTP1; FBLN1; RPL28; RPL3; HSPB1; BCAM; RPL27A; RPL15; RPS5; RPL36; EPAS1; KRT19; RPS3; AQP5; RPL19; ERRFI1; RPL37A; RPS6; RPS12; PPIA; MT-CO3; IGFBP2; RPL37; SDC1; RPL8; RACK1; TACSTD2; CXCL8; CD9; RPL41; KRT8; RPL12; KLK11; S100A14; ALDH1A1; TPT1; ENSG00000269292.1; F3; SMIM31; RPLP0; RPS23; RPL10A; RPS18; WFDC2; MDK; RPS24; ANXA2; NCOA2; FBRSL1; CALM3; RANGAP1; PABPC1; RPS17; RPS21; C21orf58; RPS15; S100A2; MGST1; CXCL17; ANXA1
"1,2",CL:4033080,cycling pulmonary alveolar type 2 cell,117,33,EEF1A1; RPS14; RPL32; RPS6; RPS27A; RPS15A; RPL41; RPL18; RPL12; RPL10; RPS12; RPL26; RPS3A; TPT1; RPL28; RPL13; RPS18; RPL11; RPLP1; RPL19; RPL29; RPLP0; RPS19; RPL18A; RPS23; RPS8; RPS2; RPS5; RPS24,RPS27; HSP90AB1; RPL34; RPL4; H3-3A; TMSB4X; LCN2; RAB7A; ATP1B1; PABPC1; LSM3; GADD45GIP1; HMGN2; ABHD2; H3F3A; RPL15; STMN1; ATP5MF; RPLP2; RPL41; MBNL1; SNRPD2; SFTPC; NDUFS5; RPL11; RPS12; PPIA; RPS5; FTH1; RPL36; RPS19; GSTP1; RPL37; ACTG1; ARPC2; COX7C; NCL; S100A10; TMSB10; RPL27; RPLP1; RPS3A; RPL18A; RPLP0; GAPDH; RPSA; RPL12; AKAP12; PTMA; RPL32; RPL21; RPS6; RPS28; RPS4X; KRT7; PPP1R15A; SFTPA2; CXCR4; RASAL2; RPL19; LGALS3BP; RPL23A; RPS20; RPS2; PGC; RPS13; RPL26; RPL35A; PA2G4; RPS25; RPL10A; RPL37A; RPS23; CD9; EZR; RPL5; RPL28; RPL29; SAT1; CHCHD10; PSMA7; SFPQ; RPL13; PCLAF; UBA52; RPS18; TPT1; RPS27A; EFNA5; MYL6; SFTPB; RPS9; C12orf57; SERF2; RPS24; NPC2; SELENOW; BACE2; TYMS; HINT1; RPS15A; ATP5ME; H2AFZ; MT-ND4L; RPL8; RACK1; CENPM; COXFA4; RPL6; TUBB; JUN; EEF1D; H2AZ1; ANXA5; SRP9; PVT1; FTL; RPS21; RPS8; RPL3; RPL10; ATP5MG; NACA; PRDX1; CD55; UBB; COX6B1; SCGB1A1; RPL18; RPS16; RPS14; KRT18; COX8A; RPL35; ACTB; RPL7; HMGB1; EEF1A1; ANXA2; RPL13A; RPS26; S100A6; FAU; IFITM3; RPS3; RPL22; DBI; DEK
"1,2",CL:0000232,erythrocyte,113,33,RPS18; RPL13; RPS14; RPL7A; RPS23; RPL18A; RPL28; EEF1A1; RPL11; RPL32; RPLP0; RPS19; RPL19; RPL29; RPL10; RPS12; RPS27A; RPS6; RPLP1; RPL18; RPL12; TPT1; RPS3A; RPL41; RPS15A; RPS8; RPS2; RPS24,KCTD10; IER3; DNAJC10; RPL22L1; RPL37; RPL24; VIM; PRDX1; GPHN; SPG11; SNHG7; RPL13A; CD53; UBE2D2; RPS9; GYPC; TXN; UQCRB; VOPP1; MTSS1; RPS7; ITSN2; CTSB; SRSF11; LETMD1; TXNRD1-AS1; ELMO3; BAZ2B; F2RL3; RPS10; DPPA4; CBX3; MKI67; MAP4K5; S100A8; RPL35A; CDCA5; CNPY2; RPS25; RPL10A; RPL13; ADAMTS2; CALN1; FTH1; RPLP0; TUBA1B; SVIL; CXCL8; AHSP; BLVRB; GUK1; YPEL4; RPS29; GEMIN2; LGALS1; RPS15A; CKB; S100A9; RPL41; CD9; YBX1; MORC1; ZEB1-AS1; RPS4Y1; HBD; RPL11; MAP3K1; SLC25A37; RPS26; GLUL; RPS8; WNK1; CCL4L2; LSAMP; NACA; NPM1; RPL38; MALAT1; S100A10; RPL39; TTC39C; CCDC34; RPS3; RPS21; ARGLU1; RAB27B; MND1; SMARCAD1; RPL35; ALAS2; CHCHD2; KLRB1; SKIC3; RPL14; RPL32; PTMA; FAU; RPS13; LRRK2; PPBP; IKZF3; RNF157; EML6; EXOC4; RPL18A; DEFB1; RPLP1; PTDSS1; RPL6; C16orf54; CKS2; AGAP1; UBB; TRBC2; HTR3A; S100A6; PTCRA; RPS28; HBA2; CDC20; SLC2A3; RPS12; LYZ; RPL8; RPL28; RPS24; CSDE1; RPL29; RPS2; RPS11; RGS16; LSM5; FCRL3; YWHAB; SPCS1; EEF1A1; MEPCE; RAC1; RPL7A; RPS23; RPL37A; NPIPB6; ZBTB44; CA1; RPS19; ZYX; RPLP2; RPL15; ARHGAP42; TPT1; RPL9; CORO1C; FN3K; RPS3A; TMEM156; RPS27A; CD74; RAN; METTL16; HK1; PADI4; BIN1; EEF1D; RPL21; RPS6; MT-CO2; JCHAIN; EIF3E; NDUFB9; RPL34; VAMP2; APOA1; SERF2; TMEM150C; PABPC1; NRXN2; SNCA; ADAP2; TMX4; KMT2E; TNR; AL022323.3; RPL12; CALR; RPL30; NPL; HBG2; PSMC4; RPS14; RPL18; HBA1; FNBP1; RPL36A; RPL19; PRKCZ; OST4; EPHB1; RPS18; HBB; SYTL3; ENSG00000245857.3; IFI27; CCND3; RPL3; RPL10
"1,2",CL:0000646,basal cell,112,25,RPL32; RPL11; EEF1A1; RPL10; RPL26; RPS12; RPL18; RPL12; RPS19; RPLP0; RPS14; RPL29; RPL19; RPL13; RPS18; RPS23; RPL18A; RPS15A; RPL41; RPL28; RPS2; RPS24; RPS8; TPT1; RPS3A; RPLP1; RPS6; RPS27A,ACTG1; FAM50A; CCND1; KRT7; RPL32; ITGA2; RPS28; ID1; HPGD; BBLN; EEF1G; RIOK3; FXYD3; RPL38; CFL1; HSPB1; TPT1; MT-ND3; MT-CO1; GAPDH; FTL; RPL27A; IFRD1; RPL10; MAML2; APOO; RPL15; DHRS2; RPS4X; ELF3; CLU; EZR; RPS3; MT-CO3; SLPI; RPL7; S100P; RPS20; RPL28; PABPC1; PSCA; RPS21; RPS7; RPL29; CEACAM6; RPL8; RACK1; FABP5; S100A6; RPS27A; ZFAS1; RPS6; RPL18A; RPL3; WFDC2; RPS18; RPL34; FHL2; ENSG00000267748.4; ENSG00000286037.1; RPLP1; RPS3A; KRT18; RPS19; PTGES; PERP; AQP3; RPL19; RPL31; RPS10; KRT19; RPL36; RPS24; RPS14; RPL35; SNX32; RPLP0; RPL30; RPL26; RPL37; CD9; KRT8; RPL41; RPL11; SNRNP70; RPL21; RPS15A; RPL12; RPS8; NDRG1; MYOF; RPS27; RPLP2; DHRS3; RPL22; FAM3B; RPS13; EEF1A1; RPL13A; TXNRD1-AS1; PLEKHA7; RPS2; RPS25; RPL14; RPS23; RPL17; RPL10A; ENSG00000262526.2; MGST1; RPL35A; RPL13; S100A16; RPS12; SFTA2; RPL18; RPS15; RPL23A; MT-CO2; MT-ND4L
"1,2",CL:0000939,"CD16-positive, CD56-dim natural killer cell, human",111,27,RPL7A; RPLP1; RPL12; RPL18; RPL11; RPL28; RPL19; RPL29; RPL32; RPS23; RPL18A; RPS19; RPS18; RPL13; RPS15A; RPL41; RPL26; RPL10; RPS27A; RPS6; RPS14; RPS24; RPS2; TPT1; RPS3A; EEF1A1,RPL3; RPS18; RPL37; RPL37A; RPLP2; HLA-C; PPIA; RPS4X; FAU; RPL7A; RPL15; PPDPF; RPL12; RPL23A; SCD; RUNX3; TPT1; VIM; ENO1; ADH1B; FTL; RPS23; MT-CO2; RPS24; RPL36; RPL18; ID2; RPS27; RPL7; RPL6; MT-CYB; PTPRA; RPS11; RPS2; GTF2F2; MYO1F; CTSW; MT-CO3; RPS27A; MT-CO1; ZFP36L2; RPS15; RPL11; RPL21; RPL41; RPS29; HOPX; MT-ND2; MT-ND3; CDC42SE2; RPS28; CST7; PRF1; GNLY; KLRD1; RPS6; CD7; RPL35; RPS14; RPL27A; B2M; RPL27; RPS19; RPL10; RPLP1; PTPRC; RPS3A; RPL26; RPL30; RPS15A; KLRF1; NKG7; RPL18A; TMSB10; RPL13; MT-ATP6; TMSB4X; RPS20; RPL24; MALAT1; CCL5; RPL34; HLA-B; RPS3; RPL19; RPL13A; EEF1A1; RPL29; RPL9; RPS21; RPL28; PTMA; RPL32; GZMB; RPL14
"1,2",CL:0002191,granulocytopoietic cell,109,27,RPL29; RPL41; RPS19; RPLP0; RPL11; RPL28; EEF1A1; RPL32; RPL13; RPS18; RPL18; RPL12; RPS5; RPS8; RPS24; RPS14; TPT1; RPS3A; RPL18A; RPS23; RPLP1; RPL26; RPS12; RPL10; RPS27A; RPS6,RPL29; RNF220; SPINK2; ATP8B4; RPL41; S100A6; CAMLG; RPL15; SERPINB1; RPS19; RPL27; ACTB; UBA52; HINT1; FCER1A; RPL11; RACK1; UXT; RPL3; GAPDH; MPO; ROCK1; NCOA4; ARL6IP4; RNASE2; H3-3A; RPL26; NFE2; UQCRB; RPL18A; RPLP0; HMGN2; RPL28; TMSB10; MT-CO3; SERP1; SRGN; RPL9; RPS17; ATP5MC2; RPS21; ANXA1; RPL37; NKTR; PRSS57; MT-ND1; RPL22; CLEC11A; EXD3; MS4A2; GNAQ; RPS4X; RPLP1; RPS3A; FBXO7; RPL35; RPS14; RPS12; MS4A3; RPL12; MIF; SEC61B; RPS18; RPL34; H2AZ2; RPL13; ITGA4; RPS15; RPS3; RBM17; RPS8; RPS24; RPS5; RPL36; RPL35A; RPL37A; RPS6; ZFAS1; LGALS1; RPS27A; MT-ND3; MT-ND2; MT-ND4; NUCB2; RPL36A; RPL6; EIF3F; MT-CYB; RPL7; LMO4; RPS20; RPL39; RPL24; RPL18; NCL; RNASEK; STEAP1B; RPS11; RPS28; TALDO1; FOS; AC084033.3; RPL27A; BTF3; TPT1; RPL32; TAOK3; RPS13; RPL13A; EEF1A1; RPL10; SOX4; RPS27; HMGB1; CALR; PHB2; CLC; PPIB; RPL10A; RPS23; COMMD6; RPL30; CFD; RPL5
"1,2",CL:0000545,T-helper 1 cell,108,30,RPL7A; RPS14; RPL11; RPS23; RPL18A; RPS3A; RPL28; EEF1A1; RPLP0; RPS19; RPL32; RPLP1; RPS6; RPS27A; RPL41; RPS15A; RPL13; RPS18; RPS2; RPS8; RPS24; RPL19; RPL10; RPL26; RPS12,LAPTM5; RPL27A; RPL7A; LINC00486; ANAPC16; OSTF1; RPL37; RAC2; FERMT3; RPL30; RPL5; CD3E; LINC01871; RACK1; VIM; IFITM2; HINT1; KLRB1; RPL14; RPS23; RPL10A; RPL18A; PDCD5; UBC; MX1; MDFIC; RPL11; RPS14; GPI; SH3BGRL3; LSM2; RPL6; RPL36AL; PHGR1; ZFP36L2; MT-CO1; RPS25; RPS2; PLEKHA7; RPL23A; B2M; RPLP2; RPLP0; CYBA; RPS12; CD2; EIF3K; TMSB4X; CD3D; RPL19; HLA-B; RPS3; RPS6; RPS27A; RPS15; ANXA2; RPS24; EEF1B2; PSMB9; RPS29; ACTB; MT-ATP6; RPS8; RPL36; DDX5; NPM1; RPS27; RPL35A; ARPC3; RPL3; ALDOB; RPL34; RPS18; TBX21; RPS13; RPL13A; EEF1A1; CCN2; RPL27; RPS19; RABAC1; RPL10; IL7R; RPLP1; RPS3A; RPS4X; RPL13; IGHA1; RPL22; RPS15A; LTB; RPL41; RPL26; RPS26; TMSB10; GPX4; CD52; BTG1; RPL32; RPS16; RPL28; MT-ND4; S100A4; ARHGDIB; RPS28; CORO1A; FAU; HNRNPDL; RPS7; RPL39; RPS20; MALAT1; APBB1IP; UBB; IL32
"1,2",CL:0000235,macrophage,108,28,EEF1A1; RPL7A; TPT1; RPS3A; RPS15A; RPL41; RPS19; RPLP0; RPS14; RPL18; RPL12; RPS5; RPS8; RPS2; RPS24; RPLP1; RPL11; RPS6; RPS27A; RPL28; RPS18; RPL13; RPL29; RPL19; RPL10; RPS12; RPS23; RPL18A,LGMN; ZEB2; PTPRC; DAB2; PAFAH1B3; ZFAS1; HLA-DPA1; RPS15A; KRAS; RPL19; RPL35; ARHGDIB; FTL; RPS20; MALAT1; RPL24; C3; SELENOM; RPL7A; RPL37; RPL23; TYROBP; FXYD2; RPL5; IGFBP7; S100A6; CST3; RPL34; MT-ND2; RPS27A; FAU; F13A1; RPS6; RPS9; MYL6; TNS1; NONO; RPL11; TMSB10; RPL41; S100A9; RPS12; GPX3; PTMA; RPL39; S100A10; RPS24; S100A11; RPL12; ANXA1; VIM; FTH1; RPL36; RPS5; RPS8; RPS2; RPS11; COX4I1; RPL29; RPS21; CHFR; RPL28; HSP90AB1; PEBP1; GAPDH; RPL18A; CYBA; COL3A1; RPLP1; RPS3A; RPS27; RPL13A; FXYD5; RPS13; EEF1A1; RPL13; C1QB; RACK1; RPL8; C1QC; RPL35A; TKT; RPS18; RPL10; RPL3; SSR4; MYL3; MIR4435-2HG; RPL37A; RPS23; PLTP; RPL10A; SERPINF1; RNASET2; MT-ND4; RPL22; HLA-DPB1; HINT1; GSTP1; RPS14; RPS16; RPL18; SH3BGRL3; TBCA; RPS19; ATG10; VAMP8; EEF1B2; RPS29; ACTB; SSR1; H3-3A; TMSB4X; ITGB2; C1QA; TPT1; RPL30; MT-CO3; TNNC1; MYH7; FOS; RPLP0; PPP1R14B; HLA-DRA; UBA52; ALOX5AP; LRP1; MYL2; EEF1G; RPLP2; IGFBP4; RPS28; HBA2; MS4A4A; CD74; MS4A6A; CTSB; PLA2G2A
"1,2",CL:0002489,double negative thymocyte,104,28,RPLP1; RPL7A; RPS15A; RPL41; RPL11; RPL18A; RPS23; RPS18; RPL13; RPL29; RPL19; RPS19; RPLP0; RPS14; EEF1A1; RPS3A; RPL28; RPL18; RPL12; RPS5; RPS24; RPS8; RPS2; RPL26; RPS12; RPL10; RPS27A; RPS6,ATP5F1E; RPS15A; RPS18; RPSA; FAU; RPS3; HLA-B; RPS19; RPL26; TFDP2; SUMO2; PTMA; TMA7; RPS15; RPS4X; RPL7A; RPLP2; RPL36A; NUCB2; RPS24; CHCHD2; RPS29; RPL6; MT-CO3; JCHAIN; RACK1; RPL10; RPLP1; RPS3A; RPL35A; BTF3; RPS20; RPL39; RPL5; RPL37; RPS28; RCC1; RPLP0; MAL; RPL13; RPL19; RPS7; RPL29; RPL28; RSL1D1; NACA; MYL6; RPS6; RPL9; ATP5MC2; RPL22; RPS27; RPL30; RPS8; CD1E; EEF1B2; EVL; RPS2; CEMIP2; RPL34; RPL3; RPL12; CD69; STMN1; HNRNPA1; RPL18A; RPL35; RPS14; NPM1; RPL15; RPL7; CD3E; RAP1B; RPL18; RPL10A; RPS23; RPS5; HNRNPM; CD99; HMGN3; GMFG; PFN1; RPS27A; AC084033.3; MZB1; ATP5MC3; AIF1; PTCRA; RPL21; HNRNPA3; RPL11; RPS12; PPIA; RPS13; EEF1A1; SNHG8; RPL13A; SNRPD2; RPL41
"1,2",CL:1000432,conjunctival epithelial cell,102,25,RPL28; EEF1A1; RPS15A; RPL41; RPS14; RPL10; RPS12; RPL13; RPS18; RPL18A; RPLP1; RPS6; RPS27A; RPS8; RPS2; RPS24; RPS5; RPL18; RPS3A; TPT1; RPS19; RPLP0,ACTG1; TACSTD2; NENF; RPS15A; RPS16; RPS7; MT-CO2; MT-CO1; COL17A1; SFN; CDH3; MT-ND1; RPS27; RPL10; WNT4; FXYD3; S100A11; RPL8; RACK1; KLF5; RPL41; RPL28; RPS28; EEF1A1; GCLC; RPL9; RPS21; RPL35A; RPL37A; RPS6; SLC2A1; NACA; RPS3; RPL21; NOP53; RPS4X; RPS19; TOMM7; RPL37; IGFBP2; RPS27A; RPS15; KRT14; S100A2; RPS12; RPS2; RPS24; MT-CYB; RPS10; RPS18; RPL3; CLIC1; RPS9; RPL34; MT-CO3; PDLIM1; ARF6; RPS8; TARS; MT-ATP6; RPLP0; RPS3A; RPLP1; CXCL14; RPL18A; RPL10A; RPL17; PEBP1; HSPB1; BTF3; TPT1; RPL36; RPS5; MIR205HG; PERP; AQP3; PHLDA1; RPL18; KRT15; RPL30; KRT5; FOS; ALDH3A2; HOPX; RPL35; ANK3; RPS14; RPL13; BARX2; IGFBP7; RPL7; SLPI; RPL5
"1,2",CL:0019001,tracheobronchial serous cell,101,28,RPLP0; RPS19; RPL28; RPL7A; TPT1; RPS3A; RPS15A; RPL41; RPS12; RPL26; RPL10; RPS14; RPL12; RPL18; RPL11; RPLP1; RPS6; RPS27A; EEF1A1; RPL32; RPL18A; RPL13; RPS18; RPL29; RPL19; RPS8; RPS5; RPS2; RPS24,RPS28; SLPI; RPL26; RPL41; HBG2; MALAT1; RPL23; RPL24; NDUFB11; RPS4X; CYB5A; RPL10; MGST1; RPS27; MT-ND3; SCGB1A1; WFDC2; RPS18; RPL35A; RPL37A; RPL6; CCT4; RPS24; MDK; RPL13; RPS2; RPS25; ITM2B; RPS5; H3F3A; RPL23A; EEF1A1; RPL13A; S100A11; RPL12; RPL9; RPS21; RPS17; KRT8; PABPC1; TPH1; RPS12; RPL8; RACK1; RPL31; RPS27A; RPL27A; ATP5IF1; MT-CO1; RPS10; IQGAP2; SFTPB; RPS9; ARIH1; RPL21; RPS6; TMC5; AURKAIP1; MGP; SAT1; RPL7A; RPSA; GAPDH; RPL7; SCGB3A2; DPH6-DT; CXCL17; RPL32; RPL18; RAB11FIP1; RPS16; RPS14; RPLP1; RPS3A; RPL18A; RPS15; FOLR1; CYP2B7P; RPL19; RPL37; RPL28; S100A6; SET; RPS19; RPS15A; RPL39; S100A10; TPM2; RPL11; LUM; PPIB; P4HB; ALCAM; FOXP1; CHCHD2; SYNE2; SCGB3A1; DNAJB1; RPLP0; RPS7; RPL29; PIGR; CD151; CP; SOX2; BPIFB1; KRT7; RPL15; SPINT2; MT-CO3; RPS26; NDUFB10; RPS8; PPDPF; PSMD4; ZFP36L1; EIF1; RPS29; ACTB; TPT1; EIF3K; TOMM7; UFC1; RNASE1; RPLP2; KRT19; FKBP1A; RPL22; RPS3; NACA
"1,2",CL:0001054,CD14-positive monocyte,100,24,RPS6; RPS19; RPS15A; RPL41; RPL12; RPS18; RPL13; RPL32; RPL19; RPL29; RPS8; RPS24; RPS14; RPL7A; RPLP1; RPL11; EEF1A1; RPL28; TPT1; RPL10; RPS12; RPL26,RPS10; RPL10; RNF149; CFL1; ARL8B; RGS10; ATP5F1E; RPS15A; SERF2; TXNRD1; APOO; RPS6; RPS18; RPL36; VCAN; RPL37; TYROBP; SRGN; RPS8; FCN1; PABPC1; CSTA; RPL37A; ZBTB16; CUX1; FTX; TPT1; RPS19; RPL27; CHCHD2; RPS15; MT-CO1; RPS27; SNHG14; S100A4; UBA52; IL1B; RPL3; LGALS1; RPL28; RPL7A; RPL29; MALAT1; RPL39; RPLP1; RPL30; RPL26; PFDN5; RPS29; ACTB; RPS28; AIF1; SNX10; RPLP2; CD44; RPS12; S100A6; STK17B; RPS9; RPL34; CST3; RPL21; MS4A6A; RPL11; TMSB10; RPL15; H3F3A; RPL13; LYZ; CTSS; RPS14; SH3BGRL3; NEAT1; RPL13A; C1orf162; EEF1A1; RPS13; RPL7; OAZ1; LST1; RPS26; TLK2; FTL; ARHGDIB; RPL22; RPL19; S100A10; RPS24; ANXA2; RPL12; SOD2; RPL32; PTMA; RPS16; TSPO; SAMHD1; RPL41; TMSB4X
"1,2",CL:0000169,type B pancreatic cell,100,22,RPS14; RPL28; EEF1A1; RPL12; RPS19; RPLP0; RPL32; RPS24; RPS2; RPS8; RPS23; RPL18A; RPL13; RPS18; RPL19; RPS15A; RPL41; RPLP1; RPL26; RPS12; RPL10; RPS6; RPS27A; TPT1; RPS3A,CD3E; RPL36; SYTL3; RPL30; SPINK1; PRSS1; RPS14; ANK3; UBB; RPS24; TSPYL2; DNAJB1; LDHB; CDKN1B; SAT1; TMSB4X; RPL28; MBNL1; NEAT1; EIF1; RPS28; CD3D; REG3G; EEF2; GADD45B; SERP1; ELOVL5; RPL3; RPS4X; FTL; RPL26; MT-ND1; RPS18; RPL10; B2M; FP236383.1; EIF4B; RPS13; EEF1A1; RPL13A; MALAT1; RPL39; RPL24; SACM1L; TPT1; RPL15; FP671120.1; JUND; CERS6; RPL21; IL7R; FOSB; RPS3A; RPLP1; HNRNPA1; RPL18A; RPL14; BACH2; RPS23; RPL17; RPL10A; RPS19; RPL27; PTMA; RPL32; PSME1; RPL5; RPSA; SCML1; RPL8; RACK1; FGFR1OP2; RPS17; NPM1; RPL19; CANX; RPS12; PCF11; RPS27A; RPL13; PDE3B; RPL4; RPS8; LMAN1; AAMDC; AC010260.1; FRMD4A; RPL35A; RPL37A; RPS6; RPS27; RPS11; RPS2; RPS15A; DICER1; RPL12; LRRC58; RPL31; RPL6; RPLP0; RPS9; RPL34; CST3; PLA2G1B; RPL41; TNRC6A; FTH1; RPS29
"1,2",CL:0002062,pulmonary alveolar type 1 cell,95,24,RPL29; RPL19; EEF1A1; RPL11; RPL32; RPS14; RPS23; RPS6; RPS27A; RPL18; RPL12; RPL28; RPS15A; RPL41; RPL26; RPL10; RPS12; RPL7A; RPS19; RPLP0; TPT1; RPS3A; RPLP1; RPS5; RPS2; RPS8; RPS24; RPL13; RPS18,CD9; PTMA; HNRNPA1; CST3; PMEPA1; RPL29; GSTM3; KRT7; POLR3GL; RPSA; ZFAS1; MYL6; SFTPB; RPL24; RPL23; RPL7; SLPI; RPL39; S100A10; NPC2; RPS24; RPS25; RPS2; RPLP0; RPS17; RPL9; RPS21; RPL5; RPL37; RPL17; ATP5PB; C1orf53; IFI27; LMO7; RPS19; RPL35; KRT18; HOPX; ACTG1; PRELID1; RPL13A; EEF1A1; TSPAN13; EIF3E; RPL12; RAN; LTB; RPL41; KRT8; RPS8; KRT19; HSPA1B; RPLP1; CAT; RPS3A; RPS18; WFDC2; RPL31; RPL6; TXN; BIRC3; HINT1; RPL13; RPL3; RPL10; TPT1; RPL8; RACK1; RPS7; CEACAM6; DSTN; S100A6; NKX2-1; RPS12; SFTA2; CNN2; RPL34; RPL28; RPL7A; TTTY14; CFL1; DRAP1; DUSP23; RPS13; RPL26; RPL30; RPS20; RPL23A; PSMB4; ATP5F1E; RPS23; RPL37A; RPL35A; PECAM1; H2AZ1; RPS5; FTH1; RPL36; DNAJC8; SDC4; RPL36A; CCR7; RPS15A; RPS26; RPS4X; CYB5A; RPS6; RPL21; RPL11; RPL32; SMC3; LDHB; NAPSA; RPS27; EFNA1; RPS27A; RPL27A; ACTB; GNAS; RPS29; IFT57; TMSB10; GSTP1; RPS14; RPL18; PTPRF; CLDN18; TMSB4X; CXCL8; RPL19; SCGB3A1; NME1; SNCG; RPLP2; RPS3; IFITM3; AC084033.3
"1,2",CL:0009012,transit amplifying cell of small intestine,95,23,EEF1A1; RPL12; RPS2; RPS8; RPS18; RPLP1; RPS24; RPLP0,EEF1A1; ARL6IP1; TMSB10; NUCKS1; SOX4; ETFB; CENPK; MLEC; PIGR; YBX1; CCL25; CKS2; COX4I1; TMSB4X; COX5B; MKI67; HSP90AA1; REG1A; COX5A; HMGB2; SPC25; TUBA1B; HMGN2; RRM2; GAPDH; HSPD1; IDH2; RPLP0; HSPE1; RPS18; AGR2; STMN1; RPS24; RPS8; PRDX2; RPS2; TUBB; DMBT1; UQCRQ; GSTP1; SLC12A2; SMC2; RPLP1; OLFM4; DEPTOR; RPL12; TXN; RPL37A; DBI; ACTG1; IGFBP2
"1,2",CL:0000738,leukocyte,95,24,RPS19; RPS2; EEF1A1; RPS14; RPLP1; RPL11; RPS6; RPS27A; RPL28; RPS15A; RPL41; RPL26; RPL10; RPS12; RPL19; TPT1; RPS3A; RPL32; RPS18; RPL13; RPS23; RPL18A,IL32; CFL1; BTG1; TMA7; MBNL1; CXCR4; UBC; EIF1; RPS19; JUNB; CD74; RPS25; RPS2; RPL34; RPL3; RPS18; RPL15; B2M; RPL27A; RPLP2; RPS4X; RPL10; RPL28; TMSB4X; RPL11; RPL21; RPS27A; RPS6; RPL18A; UBA52; PFN1; HLA-B; RPS3; RPL19; RPS15; RPS3A; RPLP1; PTPRC; RPL32; TMSB10; RPS17; RPL9; RPS21; PABPC1; RPL39; RPL35A; RPL10A; RPS23; RPS12; RPL13; RPL41; FTH1; YBX1; RPL30; RPL26; RPS15A; RPS27; RPL13A; EEF1A1; ARHGDIB; MYL12A; RPS29; ACTB; FAU; RPS28; RPL23A; RPL36A; HLA-C; LINC00486; HLA-E; RPS26; RPS7; TPT1; BTF3; HLA-A; RPS14; SH3BGRL3
